"region","drivmedel","2013M01","2013M02","2013M03","2013M04","2013M05","2013M06","2013M07","2013M08","2013M09","2013M10","2013M11","2013M12"
"0181 Södertälje","elhybrid",3,5,1,2,2,5,4,3,9,2,7,3
"0181 Södertälje","laddhybrid",1,1,0,0,0,0,0,5,0,0,0,0
"0181 Södertälje","etanol/etanol flexifuel",1,0,0,1,1,0,3,2,0,0,2,1
"0181 Södertälje","gas/gas flexifuel",6,8,0,2,1,3,0,1,0,1,2,3
"0181 Södertälje","övriga bränslen",0,0,0,1,0,0,0,0,0,0,0,0
"0182 Nacka","bensin",56,73,79,104,112,72,96,86,81,102,102,104
"0182 Nacka","diesel",175,168,220,289,278,207,195,203,228,255,277,261
"0182 Nacka","el",0,0,0,1,0,0,0,0,0,1,2,3
"0182 Nacka","elhybrid",10,8,7,2,7,8,3,14,9,7,11,13
"0182 Nacka","laddhybrid",2,10,11,2,3,4,2,1,0,0,6,7
"0182 Nacka","etanol/etanol flexifuel",0,2,6,2,5,4,5,47,2,5,2,3
"0182 Nacka","gas/gas flexifuel",8,12,5,5,5,3,9,4,3,8,6,5
"0182 Nacka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","bensin",11,31,11,33,26,29,18,42,27,30,32,32
"0183 Sundbyberg","diesel",14,25,13,24,24,24,19,25,23,34,23,26
"0183 Sundbyberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","elhybrid",8,13,5,4,14,5,2,14,2,10,9,11
"0183 Sundbyberg","laddhybrid",3,2,0,1,0,0,0,0,1,2,1,0
"0183 Sundbyberg","etanol/etanol flexifuel",0,0,0,0,1,0,0,0,0,1,0,0
"0183 Sundbyberg","gas/gas flexifuel",1,2,1,2,1,1,1,2,0,0,1,2
"0183 Sundbyberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","bensin",64,69,84,80,73,128,64,98,107,129,97,86
"0184 Solna","diesel",306,300,318,454,444,417,309,308,385,348,322,388
"0184 Solna","el",0,0,0,1,0,0,0,0,0,0,1,2
"0184 Solna","elhybrid",3,6,7,7,8,6,9,6,4,9,3,4
"0184 Solna","laddhybrid",5,4,1,1,4,6,2,2,1,6,2,12
"0184 Solna","etanol/etanol flexifuel",10,4,7,5,8,10,10,5,5,6,160,48
"0184 Solna","gas/gas flexifuel",9,12,8,5,10,5,9,7,6,17,13,13
"0184 Solna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","bensin",21,17,29,30,41,34,32,42,35,41,41,26
"0186 Lidingö","diesel",22,20,25,30,31,32,27,26,33,38,42,46
"0186 Lidingö","el",0,0,0,0,0,0,0,0,0,0,0,1
"0186 Lidingö","elhybrid",2,2,1,1,9,17,5,5,7,2,4,0
"0186 Lidingö","laddhybrid",0,0,1,0,0,0,1,0,0,0,0,0
"0186 Lidingö","etanol/etanol flexifuel",0,0,0,1,1,1,3,0,0,0,0,0
"0186 Lidingö","gas/gas flexifuel",0,2,2,6,1,1,0,1,5,1,0,0
"0186 Lidingö","övriga bränslen",0,0,0,0,0,0,1,0,0,0,1,0
"0187 Vaxholm","bensin",4,4,10,12,5,12,4,13,10,13,8,11
"0187 Vaxholm","diesel",5,10,11,9,12,4,10,9,6,14,10,13
"0187 Vaxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","elhybrid",0,1,0,1,1,2,1,1,0,1,2,0
"0187 Vaxholm","laddhybrid",0,0,0,1,0,0,0,0,0,0,0,0
"0187 Vaxholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,1,0,0
"0187 Vaxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","bensin",38,53,70,66,51,70,53,67,62,59,68,56
"0188 Norrtälje","diesel",55,57,62,102,71,82,74,85,76,75,85,77
"0188 Norrtälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","elhybrid",5,2,3,5,2,2,0,3,1,1,1,0
"0188 Norrtälje","laddhybrid",0,1,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","etanol/etanol flexifuel",0,1,0,0,1,0,1,5,3,1,1,1
"0188 Norrtälje","gas/gas flexifuel",4,0,2,1,1,3,1,2,1,0,0,1
"0188 Norrtälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","bensin",7,11,13,17,21,20,26,31,25,29,31,19
"0191 Sigtuna","diesel",22,13,13,23,44,24,18,25,25,39,38,22
"0191 Sigtuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","elhybrid",0,0,2,3,2,2,1,1,1,1,3,2
"0191 Sigtuna","laddhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","etanol/etanol flexifuel",1,0,1,0,0,3,0,0,0,1,0,0
"0191 Sigtuna","gas/gas flexifuel",1,1,1,1,1,0,0,1,0,1,1,1
"0191 Sigtuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","bensin",11,9,16,32,18,14,10,8,15,24,17,16
"0192 Nynäshamn","diesel",11,9,25,32,27,16,14,18,23,21,22,25
"0192 Nynäshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","elhybrid",0,0,0,0,0,0,1,0,1,0,1,0
"0192 Nynäshamn","laddhybrid",0,0,0,0,0,0,1,0,0,0,0,0
"0192 Nynäshamn","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","gas/gas flexifuel",0,0,0,0,0,0,1,1,0,0,1,1
"0192 Nynäshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","bensin",3,4,7,17,13,8,11,10,20,16,18,15
"0305 Håbo","diesel",11,8,13,12,26,10,16,12,19,18,17,11
"0305 Håbo","el",0,0,0,1,0,0,0,0,0,0,0,0
"0305 Håbo","elhybrid",0,0,1,0,0,0,1,0,1,1,1,0
"0305 Håbo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,2
"0305 Håbo","etanol/etanol flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0305 Håbo","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0305 Håbo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","bensin",1,1,1,3,5,2,5,4,3,7,6,2
"0319 Älvkarleby","diesel",2,3,4,5,6,3,5,3,6,3,3,7
"0319 Älvkarleby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,1
"0319 Älvkarleby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","bensin",3,4,11,8,10,7,9,9,10,8,25,8
"0330 Knivsta","diesel",4,11,12,13,13,8,11,11,16,11,13,6
"0330 Knivsta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","elhybrid",0,0,0,1,0,0,0,1,0,0,1,0
"0330 Knivsta","laddhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0330 Knivsta","etanol/etanol flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0330 Knivsta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","bensin",1,7,6,0,8,5,9,4,4,7,3,1
"0331 Heby","diesel",6,3,11,7,14,4,11,4,4,13,4,7
"0331 Heby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","etanol/etanol flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"0331 Heby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","bensin",4,0,4,7,5,5,4,9,9,4,4,3
"0360 Tierp","diesel",12,8,12,16,13,12,7,7,24,11,19,35
"0360 Tierp","el",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","laddhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"0360 Tierp","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","bensin",177,100,209,190,244,198,188,202,163,250,248,177
"0380 Uppsala","diesel",355,299,373,446,429,350,295,315,323,356,339,428
"0380 Uppsala","el",0,0,0,0,0,1,0,0,1,1,0,1
"0380 Uppsala","elhybrid",4,8,4,7,12,13,5,12,14,16,11,7
"0380 Uppsala","laddhybrid",0,5,6,1,4,2,3,2,2,1,0,3
"0380 Uppsala","etanol/etanol flexifuel",6,3,2,4,4,14,2,6,6,3,5,7
"0380 Uppsala","gas/gas flexifuel",8,9,5,6,2,6,3,5,4,4,4,7
"0380 Uppsala","övriga bränslen",1,0,0,0,0,0,1,0,0,0,0,0
"0381 Enköping","bensin",23,47,41,55,61,46,44,37,41,45,44,52
"0381 Enköping","diesel",49,64,54,82,90,49,74,93,75,79,59,71
"0381 Enköping","el",0,0,0,0,1,0,0,0,0,0,0,1
"0381 Enköping","elhybrid",3,0,3,2,1,2,2,5,3,0,4,4
"0381 Enköping","laddhybrid",1,1,0,0,2,0,1,0,1,1,1,0
"0381 Enköping","etanol/etanol flexifuel",1,1,0,0,0,0,0,1,0,3,28,1
"0381 Enköping","gas/gas flexifuel",1,0,0,0,0,2,0,0,0,1,0,0
"0381 Enköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","bensin",7,10,8,9,21,7,11,17,22,11,9,8
"0382 Östhammar","diesel",10,9,15,21,15,16,21,16,21,25,16,14
"0382 Östhammar","el",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","elhybrid",0,0,0,0,0,1,1,1,0,0,0,0
"0382 Östhammar","laddhybrid",0,0,0,0,0,0,0,0,0,1,0,0
"0382 Östhammar","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","bensin",1,4,3,4,5,7,5,4,4,5,4,4
"0428 Vingåker","diesel",3,7,1,6,11,5,2,3,2,5,4,3
"0428 Vingåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","elhybrid",0,0,0,1,0,0,0,0,0,0,0,0
"0428 Vingåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","etanol/etanol flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0428 Vingåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","bensin",1,2,8,4,7,7,9,7,6,2,4,3
"0461 Gnesta","diesel",4,6,9,5,11,2,6,10,9,4,8,13
"0461 Gnesta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","etanol/etanol flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0461 Gnesta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","bensin",42,41,37,57,76,47,40,55,63,69,73,58
"0480 Nyköping","diesel",68,61,87,115,125,106,97,106,106,89,113,148
"0480 Nyköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","elhybrid",2,1,0,1,2,0,0,1,1,0,1,1
"0480 Nyköping","laddhybrid",1,2,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","etanol/etanol flexifuel",1,0,2,3,1,1,0,1,0,1,0,1
"0480 Nyköping","gas/gas flexifuel",0,3,2,2,2,4,0,1,0,2,0,0
"0480 Nyköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","bensin",4,3,5,9,9,7,9,10,8,6,9,16
"0481 Oxelösund","diesel",2,3,7,7,7,7,6,8,6,4,8,7
"0481 Oxelösund","el",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","elhybrid",0,1,0,0,0,0,0,0,2,0,1,0
"0481 Oxelösund","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","bensin",9,5,3,11,16,12,14,15,9,10,8,8
"0482 Flen","diesel",10,6,11,14,15,5,7,16,12,13,19,9
"0482 Flen","el",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","elhybrid",1,0,0,1,0,0,1,0,0,0,0,0
"0482 Flen","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","etanol/etanol flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"0482 Flen","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","bensin",18,13,26,34,38,29,37,38,32,36,35,34
"0483 Katrineholm","diesel",30,28,29,50,48,37,24,38,34,31,47,71
"0483 Katrineholm","el",0,0,0,0,0,0,0,0,0,0,0,1
"0483 Katrineholm","elhybrid",1,4,0,2,0,0,1,2,1,2,0,0
"0483 Katrineholm","laddhybrid",0,0,0,0,0,2,1,0,0,0,0,0
"0483 Katrineholm","etanol/etanol flexifuel",0,0,0,1,0,0,3,2,1,0,0,0
"0483 Katrineholm","gas/gas flexifuel",0,1,2,1,0,1,0,0,0,0,0,2
"0483 Katrineholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,1
"0484 Eskilstuna","bensin",61,61,58,94,119,96,82,85,105,98,85,68
"0484 Eskilstuna","diesel",70,107,115,156,120,112,103,99,125,133,107,161
"0484 Eskilstuna","el",1,0,0,0,0,0,0,0,0,1,0,0
"0484 Eskilstuna","elhybrid",1,9,6,20,11,0,0,1,3,2,4,6
"0484 Eskilstuna","laddhybrid",0,1,2,0,1,0,1,0,0,0,0,0
"0484 Eskilstuna","etanol/etanol flexifuel",0,1,0,1,2,2,2,4,3,2,4,7
"0484 Eskilstuna","gas/gas flexifuel",2,0,2,4,2,2,3,2,7,3,7,4
"0484 Eskilstuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","bensin",29,21,26,37,41,40,22,43,41,48,37,25
"0486 Strängnäs","diesel",22,29,36,33,40,40,27,32,32,34,42,52
"0486 Strängnäs","el",0,0,0,0,0,0,0,0,0,0,1,0
"0486 Strängnäs","elhybrid",7,3,6,0,2,2,3,5,4,9,11,2
"0486 Strängnäs","laddhybrid",2,0,1,0,0,1,1,0,1,0,0,0
"0486 Strängnäs","etanol/etanol flexifuel",1,0,0,1,0,0,0,0,0,1,0,0
"0486 Strängnäs","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,1,1,0
"0486 Strängnäs","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","bensin",7,7,10,5,8,8,7,7,7,10,5,14
"0488 Trosa","diesel",8,5,11,6,9,6,14,8,10,6,3,9
"0488 Trosa","el",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","elhybrid",1,0,0,0,0,0,0,0,0,1,0,0
"0488 Trosa","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","etanol/etanol flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0488 Trosa","gas/gas flexifuel",0,0,1,0,2,0,0,0,0,0,0,0
"0488 Trosa","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","bensin",1,1,2,2,3,4,0,3,5,1,1,1
"0509 Ödeshög","diesel",7,1,2,1,5,2,3,10,2,2,6,3
"0509 Ödeshög","el",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","bensin",1,1,1,2,4,6,3,2,2,1,1,1
"0512 Ydre","diesel",2,0,3,3,3,0,1,0,3,11,2,4
"0512 Ydre","el",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","bensin",8,5,11,20,6,10,9,11,11,10,10,14
"0513 Kinda","diesel",12,11,12,14,13,4,9,10,18,11,14,23
"0513 Kinda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","etanol/etanol flexifuel",0,1,0,0,0,0,0,1,0,0,1,0
"0513 Kinda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","bensin",2,0,2,5,1,5,2,5,3,3,3,5
"0560 Boxholm","diesel",2,1,2,2,3,3,3,6,0,8,5,2
"0560 Boxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","elhybrid",0,0,0,0,0,0,0,0,2,0,0,0
"0560 Boxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","bensin",2,5,3,4,1,10,7,5,9,3,6,7
"0561 Åtvidaberg","diesel",5,5,7,8,11,7,5,10,5,12,12,12
"0561 Åtvidaberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","elhybrid",0,1,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","etanol/etanol flexifuel",0,0,0,0,0,0,0,4,0,0,0,0
"0561 Åtvidaberg","gas/gas flexifuel",1,0,2,0,0,0,0,0,0,1,0,0
"0561 Åtvidaberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","bensin",9,3,6,14,26,16,5,15,15,19,10,10
"0562 Finspång","diesel",10,7,20,18,22,13,13,11,8,19,23,20
"0562 Finspång","el",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","elhybrid",0,0,0,0,0,1,0,1,0,0,0,0
"0562 Finspång","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","etanol/etanol flexifuel",0,0,0,0,0,0,3,5,1,1,1,0
"0562 Finspång","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","bensin",5,0,5,4,5,4,4,0,3,3,3,5
"0563 Valdemarsvik","diesel",6,5,5,7,11,6,3,7,4,5,5,3
"0563 Valdemarsvik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","etanol/etanol flexifuel",0,0,0,0,0,0,0,4,0,1,0,1
"0563 Valdemarsvik","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","bensin",122,106,136,134,165,110,108,143,147,186,167,109
"0580 Linköping","diesel",159,169,232,210,233,227,177,193,291,266,276,264
"0580 Linköping","el",0,0,0,0,1,0,0,2,0,1,0,1
"0580 Linköping","elhybrid",5,8,6,11,5,4,6,14,14,12,7,14
"0580 Linköping","laddhybrid",3,4,1,0,0,1,0,0,2,1,2,1
"0580 Linköping","etanol/etanol flexifuel",0,1,3,6,11,7,11,17,17,21,1,6
"0580 Linköping","gas/gas flexifuel",20,6,14,24,11,14,8,12,12,20,11,4
"0580 Linköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","bensin",67,65,109,104,152,109,94,124,126,147,108,121
"0581 Norrköping","diesel",123,155,158,228,224,191,181,166,176,178,177,219
"0581 Norrköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","elhybrid",2,3,3,3,6,6,2,3,4,3,3,3
"0581 Norrköping","laddhybrid",0,2,0,2,0,2,0,0,0,1,2,0
"0581 Norrköping","etanol/etanol flexifuel",1,0,2,1,2,8,1,3,6,2,0,1
"0581 Norrköping","gas/gas flexifuel",2,1,1,1,0,0,3,1,0,0,4,0
"0581 Norrköping","övriga bränslen",0,0,0,0,0,0,0,0,1,0,0,0
"0582 Söderköping","bensin",2,8,4,9,13,6,7,9,12,17,7,3
"0582 Söderköping","diesel",5,8,10,14,17,7,5,8,8,9,11,14
"0582 Söderköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","elhybrid",0,0,0,1,0,2,0,0,0,0,0,0
"0582 Söderköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","etanol/etanol flexifuel",0,0,0,0,0,0,0,1,0,0,0,2
"0582 Söderköping","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","bensin",16,25,41,37,37,39,30,36,34,42,41,50
"0583 Motala","diesel",43,38,44,72,56,41,40,51,40,54,48,80
"0583 Motala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","elhybrid",0,2,3,0,0,4,0,2,2,3,2,3
"0583 Motala","laddhybrid",1,3,1,0,0,0,0,0,0,0,0,0
"0583 Motala","etanol/etanol flexifuel",2,0,0,0,0,0,0,0,1,1,0,1
"0583 Motala","gas/gas flexifuel",1,0,1,0,0,1,0,10,0,1,1,1
"0583 Motala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","bensin",2,1,1,0,7,3,3,4,4,5,6,2
"0584 Vadstena","diesel",5,3,11,6,7,10,3,5,5,6,6,12
"0584 Vadstena","el",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","elhybrid",0,0,0,0,0,0,0,0,0,0,0,1
"0584 Vadstena","laddhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0584 Vadstena","etanol/etanol flexifuel",0,0,0,1,0,0,1,0,0,0,0,0
"0584 Vadstena","gas/gas flexifuel",0,1,0,0,0,1,0,0,0,0,0,0
"0584 Vadstena","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","bensin",18,14,24,19,21,20,13,20,25,27,18,14
"0586 Mjölby","diesel",17,15,28,32,30,31,30,31,33,47,27,27
"0586 Mjölby","el",0,0,0,0,0,0,0,0,1,0,1,0
"0586 Mjölby","elhybrid",2,0,0,0,0,0,0,2,10,3,0,0
"0586 Mjölby","laddhybrid",1,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,1,0
"0586 Mjölby","gas/gas flexifuel",0,0,0,0,0,0,0,0,2,11,0,0
"0586 Mjölby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","bensin",2,2,0,1,6,4,3,5,3,0,0,1
"0604 Aneby","diesel",7,2,8,1,3,3,1,2,7,1,1,1
"0604 Aneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,1,0
"0604 Aneby","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0604 Aneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","bensin",6,1,7,9,5,6,4,5,6,4,5,7
"0617 Gnosjö","diesel",10,7,11,21,14,7,8,5,11,15,11,9
"0617 Gnosjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","etanol/etanol flexifuel",0,0,0,0,0,0,0,1,0,1,0,0
"0617 Gnosjö","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,1,0,0
"0617 Gnosjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","bensin",0,3,2,3,3,4,4,5,1,6,5,1
"0642 Mullsjö","diesel",3,4,4,5,1,1,1,3,2,1,3,2
"0642 Mullsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0642 Mullsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","bensin",15,19,22,10,20,11,11,8,24,5,16,12
"0643 Habo","diesel",6,6,14,13,20,17,14,7,19,24,19,14
"0643 Habo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","elhybrid",0,0,0,0,1,0,0,0,0,0,0,1
"0643 Habo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","etanol/etanol flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
