"region","drivmedel","2008M01","2008M02","2008M03","2008M04","2008M05","2008M06","2008M07","2008M08","2008M09","2008M10","2008M11","2008M12"
"0181 Södertälje","elhybrid",2,2,0,1,0,0,1,2,2,0,1,3
"0181 Södertälje","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","etanol/etanol flexifuel",66,43,20,43,49,48,30,44,38,49,43,28
"0181 Södertälje","gas/gas flexifuel",0,0,0,0,0,0,0,1,1,3,0,0
"0181 Södertälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","bensin",96,59,82,111,107,88,73,78,68,60,50,60
"0182 Nacka","diesel",89,82,84,122,109,107,77,153,127,73,93,89
"0182 Nacka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","elhybrid",15,14,5,16,13,16,10,7,12,5,18,21
"0182 Nacka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","etanol/etanol flexifuel",109,78,80,105,78,77,48,45,93,109,97,121
"0182 Nacka","gas/gas flexifuel",1,1,2,1,1,1,0,0,1,1,5,8
"0182 Nacka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","bensin",34,13,11,28,38,33,33,23,37,27,18,20
"0183 Sundbyberg","diesel",9,8,12,19,14,16,18,6,26,27,10,5
"0183 Sundbyberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","elhybrid",7,11,9,4,4,7,6,23,12,14,5,10
"0183 Sundbyberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","etanol/etanol flexifuel",4,3,8,8,13,6,9,1,6,9,8,12
"0183 Sundbyberg","gas/gas flexifuel",0,1,0,1,0,0,0,0,0,0,1,3
"0183 Sundbyberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","bensin",147,124,194,233,278,238,100,179,185,171,228,181
"0184 Solna","diesel",141,175,280,297,299,358,200,274,235,237,288,298
"0184 Solna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","elhybrid",12,18,15,35,53,16,5,20,19,22,27,33
"0184 Solna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","etanol/etanol flexifuel",263,130,154,241,152,270,145,144,247,327,193,249
"0184 Solna","gas/gas flexifuel",1,5,0,2,5,3,2,1,1,6,6,8
"0184 Solna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","bensin",38,33,28,48,36,36,26,33,33,30,28,20
"0186 Lidingö","diesel",11,21,19,28,34,31,17,19,25,10,12,17
"0186 Lidingö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","elhybrid",2,2,3,5,3,2,4,1,3,3,3,6
"0186 Lidingö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","etanol/etanol flexifuel",12,8,15,21,16,21,12,10,18,17,11,21
"0186 Lidingö","gas/gas flexifuel",0,0,0,0,0,0,0,0,8,0,1,0
"0186 Lidingö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","bensin",10,16,15,7,10,6,8,10,7,20,5,6
"0187 Vaxholm","diesel",1,8,6,10,9,6,7,4,3,1,5,1
"0187 Vaxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","elhybrid",1,3,0,0,0,1,1,2,0,1,2,1
"0187 Vaxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","etanol/etanol flexifuel",0,1,0,3,6,9,1,3,2,2,1,3
"0187 Vaxholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","bensin",53,72,79,101,102,83,78,52,62,68,47,49
"0188 Norrtälje","diesel",30,50,56,75,62,55,44,35,44,40,37,35
"0188 Norrtälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","elhybrid",1,3,1,3,2,0,1,2,0,5,2,1
"0188 Norrtälje","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","etanol/etanol flexifuel",28,17,21,27,24,31,11,41,30,20,19,24
"0188 Norrtälje","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","bensin",26,23,31,26,35,24,24,22,32,32,21,24
"0191 Sigtuna","diesel",8,20,13,26,17,20,20,16,14,18,10,14
"0191 Sigtuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","elhybrid",2,2,2,4,1,2,2,1,2,0,1,4
"0191 Sigtuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","etanol/etanol flexifuel",4,4,4,10,18,22,9,9,11,12,4,10
"0191 Sigtuna","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,2,0
"0191 Sigtuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","bensin",17,20,19,24,30,17,18,12,20,24,5,11
"0192 Nynäshamn","diesel",7,12,10,20,19,13,19,5,18,13,13,7
"0192 Nynäshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","elhybrid",1,1,0,0,0,0,1,0,3,0,0,1
"0192 Nynäshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","etanol/etanol flexifuel",3,2,6,2,5,8,8,2,1,13,2,2
"0192 Nynäshamn","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0192 Nynäshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","bensin",11,10,15,21,21,16,11,12,16,10,8,6
"0305 Håbo","diesel",3,15,14,14,27,9,8,9,11,12,10,14
"0305 Håbo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","elhybrid",0,1,1,0,0,1,0,0,0,0,0,1
"0305 Håbo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","etanol/etanol flexifuel",1,3,2,7,3,4,2,0,5,1,4,4
"0305 Håbo","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","bensin",4,6,7,16,8,8,6,11,5,7,0,3
"0319 Älvkarleby","diesel",0,3,5,6,7,4,3,5,1,5,0,6
"0319 Älvkarleby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","elhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","etanol/etanol flexifuel",3,1,0,1,1,2,1,0,3,1,0,1
"0319 Älvkarleby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","bensin",13,14,5,11,10,12,9,12,6,9,10,9
"0330 Knivsta","diesel",3,5,7,10,9,5,6,7,4,8,9,9
"0330 Knivsta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","elhybrid",1,0,0,0,1,0,0,1,1,0,0,0
"0330 Knivsta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","etanol/etanol flexifuel",1,4,1,5,0,1,6,0,5,3,1,2
"0330 Knivsta","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,0,0
"0330 Knivsta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","bensin",2,5,4,12,5,3,8,6,11,5,1,4
"0331 Heby","diesel",3,10,11,3,3,8,3,5,5,5,5,5
"0331 Heby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0331 Heby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","etanol/etanol flexifuel",0,3,1,2,5,2,3,1,4,3,1,1
"0331 Heby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","bensin",10,7,2,19,5,8,12,4,9,9,4,4
"0360 Tierp","diesel",3,9,12,15,7,11,3,5,6,14,6,8
"0360 Tierp","el",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","elhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0360 Tierp","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","etanol/etanol flexifuel",0,1,3,2,1,1,2,1,1,4,2,1
"0360 Tierp","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","bensin",142,220,262,269,247,177,153,140,223,180,138,128
"0380 Uppsala","diesel",104,225,184,333,259,174,156,147,164,186,144,172
"0380 Uppsala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","elhybrid",6,6,2,11,4,5,4,8,8,6,2,4
"0380 Uppsala","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","etanol/etanol flexifuel",69,93,92,83,85,149,95,64,103,98,96,91
"0380 Uppsala","gas/gas flexifuel",0,1,0,1,0,0,0,0,2,6,2,2
"0380 Uppsala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","bensin",49,33,44,46,61,54,47,51,44,47,36,34
"0381 Enköping","diesel",40,47,36,50,45,41,36,32,31,50,26,36
"0381 Enköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","elhybrid",2,3,0,1,2,2,2,0,2,0,0,2
"0381 Enköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","etanol/etanol flexifuel",16,15,23,18,29,30,15,38,27,14,10,9
"0381 Enköping","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0381 Enköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","bensin",11,20,17,25,23,12,18,20,14,18,14,7
"0382 Östhammar","diesel",12,9,14,13,20,14,16,9,10,9,7,10
"0382 Östhammar","el",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","elhybrid",0,0,0,1,0,0,2,0,0,0,1,1
"0382 Östhammar","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","etanol/etanol flexifuel",1,7,1,5,2,2,4,2,2,5,2,1
"0382 Östhammar","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","bensin",3,3,7,7,8,7,7,3,9,3,4,2
"0428 Vingåker","diesel",1,3,4,6,12,10,2,1,8,6,4,2
"0428 Vingåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","etanol/etanol flexifuel",2,2,1,2,4,1,2,1,11,2,15,0
"0428 Vingåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","bensin",7,4,4,12,11,7,12,5,4,7,2,5
"0461 Gnesta","diesel",3,3,6,2,10,7,5,2,7,4,1,5
"0461 Gnesta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","elhybrid",0,0,0,0,0,0,0,0,0,1,0,0
"0461 Gnesta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","etanol/etanol flexifuel",0,1,1,3,1,5,1,2,3,1,2,1
"0461 Gnesta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","bensin",61,64,59,88,78,64,45,56,61,68,42,40
"0480 Nyköping","diesel",31,54,50,80,71,40,36,57,44,39,44,38
"0480 Nyköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","elhybrid",1,0,0,4,2,1,1,4,1,5,2,0
"0480 Nyköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","etanol/etanol flexifuel",22,36,34,35,40,31,23,28,31,21,26,27
"0480 Nyköping","gas/gas flexifuel",1,0,0,2,1,0,0,0,2,0,0,0
"0480 Nyköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","bensin",9,4,9,14,12,9,5,15,6,7,3,3
"0481 Oxelösund","diesel",4,9,2,12,8,8,5,1,6,2,3,2
"0481 Oxelösund","el",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","elhybrid",0,2,0,1,1,2,0,0,0,0,1,0
"0481 Oxelösund","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","etanol/etanol flexifuel",5,1,1,3,2,1,2,3,4,3,1,1
"0481 Oxelösund","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","bensin",9,11,14,18,10,11,12,5,17,7,8,5
"0482 Flen","diesel",5,6,9,6,10,7,4,8,6,5,4,5
"0482 Flen","el",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","elhybrid",0,0,0,1,0,0,0,0,0,0,0,0
"0482 Flen","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","etanol/etanol flexifuel",10,4,6,1,3,6,2,3,9,12,1,2
"0482 Flen","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","bensin",38,40,47,49,46,27,28,20,22,21,20,16
"0483 Katrineholm","diesel",15,17,34,36,22,31,22,21,14,20,18,16
"0483 Katrineholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","elhybrid",0,0,1,1,0,0,1,0,2,1,0,0
"0483 Katrineholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","etanol/etanol flexifuel",22,4,10,9,9,12,8,9,19,23,22,10
"0483 Katrineholm","gas/gas flexifuel",0,0,0,2,2,3,0,0,17,0,1,0
"0483 Katrineholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","bensin",84,90,120,121,117,84,65,62,94,90,54,47
"0484 Eskilstuna","diesel",52,59,84,103,76,70,48,42,33,39,34,45
"0484 Eskilstuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","elhybrid",4,2,6,9,6,6,5,3,4,0,0,2
"0484 Eskilstuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","etanol/etanol flexifuel",27,20,28,26,45,29,21,18,36,45,24,17
"0484 Eskilstuna","gas/gas flexifuel",1,0,3,2,4,2,6,3,11,1,4,4
"0484 Eskilstuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","bensin",24,39,45,42,48,49,39,32,39,42,31,28
"0486 Strängnäs","diesel",14,21,16,28,28,20,28,15,23,27,18,21
"0486 Strängnäs","el",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","elhybrid",2,2,2,3,1,2,1,4,1,1,1,0
"0486 Strängnäs","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","etanol/etanol flexifuel",4,12,5,15,6,6,4,7,10,10,10,4
"0486 Strängnäs","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","bensin",11,5,10,15,13,9,11,5,8,8,3,3
"0488 Trosa","diesel",4,9,11,19,15,3,8,7,4,10,1,5
"0488 Trosa","el",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","elhybrid",0,0,0,2,1,2,0,0,0,0,0,1
"0488 Trosa","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","etanol/etanol flexifuel",2,2,0,3,3,3,4,2,3,3,1,4
"0488 Trosa","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","bensin",1,1,3,0,3,3,5,3,2,3,0,2
"0509 Ödeshög","diesel",2,4,1,5,6,2,1,2,2,2,2,2
"0509 Ödeshög","el",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","etanol/etanol flexifuel",0,2,2,1,0,1,1,2,1,3,1,1
"0509 Ödeshög","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","bensin",2,0,4,2,5,0,4,1,5,1,0,2
"0512 Ydre","diesel",0,2,0,1,1,5,0,0,3,4,1,1
"0512 Ydre","el",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","etanol/etanol flexifuel",0,0,0,0,3,1,1,1,1,0,0,1
"0512 Ydre","gas/gas flexifuel",1,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","bensin",15,22,10,23,20,11,12,8,14,13,6,8
"0513 Kinda","diesel",5,8,9,15,12,8,6,7,15,14,7,17
"0513 Kinda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","elhybrid",0,0,0,1,0,0,0,1,0,0,0,0
"0513 Kinda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","etanol/etanol flexifuel",7,7,3,9,2,7,4,7,6,3,4,3
"0513 Kinda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","bensin",3,3,1,1,5,3,4,3,1,1,3,0
"0560 Boxholm","diesel",1,4,1,5,6,1,1,2,1,2,0,2
"0560 Boxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","etanol/etanol flexifuel",1,0,1,1,0,2,0,2,0,0,0,4
"0560 Boxholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","bensin",5,5,6,5,5,9,4,3,9,9,4,3
"0561 Åtvidaberg","diesel",4,6,9,4,7,2,3,3,4,4,2,3
"0561 Åtvidaberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","etanol/etanol flexifuel",0,0,0,1,4,1,1,0,5,3,0,2
"0561 Åtvidaberg","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","bensin",8,10,22,18,23,11,8,21,20,12,13,13
"0562 Finspång","diesel",2,13,7,14,18,10,12,17,10,2,7,5
"0562 Finspång","el",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","elhybrid",1,0,0,1,0,0,0,0,0,0,1,0
"0562 Finspång","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","etanol/etanol flexifuel",6,4,11,5,16,5,8,3,8,4,5,6
"0562 Finspång","gas/gas flexifuel",0,0,0,0,0,7,0,0,0,1,2,1
"0562 Finspång","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","bensin",8,5,2,6,3,5,3,2,1,5,1,3
"0563 Valdemarsvik","diesel",2,3,1,4,4,4,2,4,3,4,2,3
"0563 Valdemarsvik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","etanol/etanol flexifuel",2,1,1,3,2,1,0,1,3,2,0,1
"0563 Valdemarsvik","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","bensin",124,130,151,194,172,159,118,114,134,131,105,86
"0580 Linköping","diesel",72,113,135,144,148,176,112,93,129,112,89,81
"0580 Linköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","elhybrid",7,10,6,9,8,6,9,6,11,10,4,8
"0580 Linköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","etanol/etanol flexifuel",79,84,63,93,118,75,80,81,93,85,61,45
"0580 Linköping","gas/gas flexifuel",2,5,5,3,0,4,3,4,10,5,3,8
"0580 Linköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","bensin",100,117,132,175,135,142,102,120,113,120,77,73
"0581 Norrköping","diesel",69,104,123,156,132,117,70,119,128,92,64,100
"0581 Norrköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","elhybrid",0,2,1,1,4,2,0,3,1,0,0,1
"0581 Norrköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","etanol/etanol flexifuel",64,78,48,90,82,54,65,63,111,64,57,66
"0581 Norrköping","gas/gas flexifuel",0,2,2,4,0,1,3,4,2,3,11,10
"0581 Norrköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","bensin",6,10,10,16,9,4,10,10,14,10,7,8
"0582 Söderköping","diesel",2,6,6,5,4,7,11,5,5,10,4,2
"0582 Söderköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","elhybrid",0,0,0,0,1,0,1,0,0,0,0,1
"0582 Söderköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","etanol/etanol flexifuel",2,3,2,5,5,0,4,1,3,5,1,2
"0582 Söderköping","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","bensin",27,30,42,59,46,34,37,22,28,28,28,23
"0583 Motala","diesel",15,36,42,38,34,33,30,18,28,21,23,21
"0583 Motala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","elhybrid",1,3,0,3,1,1,1,2,1,0,1,0
"0583 Motala","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","etanol/etanol flexifuel",23,16,8,13,11,21,10,10,24,34,16,21
"0583 Motala","gas/gas flexifuel",0,0,0,0,0,0,0,0,8,6,10,0
"0583 Motala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","bensin",5,6,7,10,5,7,6,3,3,6,2,3
"0584 Vadstena","diesel",4,7,5,2,12,1,6,8,6,7,5,7
"0584 Vadstena","el",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","elhybrid",0,0,0,0,0,0,0,0,0,0,0,1
"0584 Vadstena","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","etanol/etanol flexifuel",0,1,4,1,1,2,1,0,0,3,4,5
"0584 Vadstena","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","bensin",18,18,21,54,33,28,8,11,13,14,20,4
"0586 Mjölby","diesel",4,15,15,40,31,20,14,6,6,15,8,19
"0586 Mjölby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","elhybrid",0,0,0,0,0,1,0,1,0,0,0,1
"0586 Mjölby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","etanol/etanol flexifuel",4,4,6,8,8,11,3,3,8,5,7,6
"0586 Mjölby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,1,0
"0586 Mjölby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","bensin",4,5,2,6,1,3,2,2,1,4,1,0
"0604 Aneby","diesel",4,5,1,4,3,4,3,2,5,5,2,3
"0604 Aneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","elhybrid",1,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","etanol/etanol flexifuel",1,1,1,1,0,1,3,1,0,5,3,1
"0604 Aneby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","bensin",6,4,12,11,6,6,13,6,4,10,5,4
"0617 Gnosjö","diesel",9,8,7,19,11,8,4,7,4,6,8,8
"0617 Gnosjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","etanol/etanol flexifuel",2,2,1,0,2,3,1,1,4,3,3,2
"0617 Gnosjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","bensin",3,6,1,4,5,7,1,10,4,4,2,2
"0642 Mullsjö","diesel",3,3,3,3,5,4,0,2,3,2,2,4
"0642 Mullsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","elhybrid",0,1,0,0,0,0,0,0,1,0,0,0
"0642 Mullsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","etanol/etanol flexifuel",0,2,1,1,3,2,5,0,0,3,2,1
"0642 Mullsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","bensin",17,20,39,22,18,19,15,18,32,16,13,17
"0643 Habo","diesel",0,8,5,10,13,11,4,3,4,10,8,2
"0643 Habo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","elhybrid",1,0,0,0,0,0,1,0,1,0,0,0
"0643 Habo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","etanol/etanol flexifuel",2,7,1,2,2,1,2,0,2,2,2,0
