"region","drivmedel","2009M01","2009M02","2009M03","2009M04","2009M05","2009M06","2009M07","2009M08","2009M09","2009M10","2009M11","2009M12"
"0181 Södertälje","elhybrid",2,0,0,1,0,0,1,0,1,4,7,3
"0181 Södertälje","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","etanol/etanol flexifuel",13,30,26,27,19,37,12,15,15,16,19,9
"0181 Södertälje","gas/gas flexifuel",0,11,8,8,5,3,4,8,6,4,3,3
"0181 Södertälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","bensin",38,58,75,51,63,89,49,68,66,100,58,52
"0182 Nacka","diesel",50,56,85,138,75,85,58,58,99,101,88,114
"0182 Nacka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","elhybrid",5,2,7,3,4,6,2,3,16,7,14,14
"0182 Nacka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","etanol/etanol flexifuel",52,51,51,35,62,61,40,24,57,56,32,55
"0182 Nacka","gas/gas flexifuel",2,0,15,9,9,8,13,15,19,12,13,22
"0182 Nacka","övriga bränslen",0,0,0,0,0,0,0,0,1,0,0,0
"0183 Sundbyberg","bensin",28,24,20,51,28,30,27,20,17,18,25,31
"0183 Sundbyberg","diesel",7,17,19,16,12,10,6,9,12,23,14,19
"0183 Sundbyberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","elhybrid",3,0,3,6,11,6,30,25,38,8,6,5
"0183 Sundbyberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","etanol/etanol flexifuel",5,3,6,8,5,12,8,1,1,6,4,3
"0183 Sundbyberg","gas/gas flexifuel",0,0,1,1,1,0,0,1,6,5,0,0
"0183 Sundbyberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","bensin",53,90,237,155,118,134,283,62,93,274,311,68
"0184 Solna","diesel",155,363,345,313,249,273,173,170,276,455,309,242
"0184 Solna","el",0,0,0,0,0,0,0,1,0,0,0,0
"0184 Solna","elhybrid",11,8,4,10,4,6,2,2,12,17,9,13
"0184 Solna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","etanol/etanol flexifuel",98,120,139,207,193,187,181,142,115,116,75,58
"0184 Solna","gas/gas flexifuel",1,3,5,13,30,47,28,46,24,48,20,29
"0184 Solna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","bensin",16,17,30,29,27,27,22,26,23,29,33,26
"0186 Lidingö","diesel",8,12,22,18,25,22,13,17,27,35,25,13
"0186 Lidingö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","elhybrid",2,1,0,2,2,1,1,0,4,4,2,1
"0186 Lidingö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","etanol/etanol flexifuel",9,7,13,9,16,23,0,2,6,1,5,3
"0186 Lidingö","gas/gas flexifuel",1,0,4,3,1,1,1,0,1,1,0,0
"0186 Lidingö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","bensin",9,8,8,6,13,17,11,4,5,22,13,6
"0187 Vaxholm","diesel",5,0,6,10,3,12,9,1,5,7,5,5
"0187 Vaxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","elhybrid",0,0,0,0,0,0,1,2,0,2,1,0
"0187 Vaxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","etanol/etanol flexifuel",1,1,2,0,2,2,0,0,1,0,2,3
"0187 Vaxholm","gas/gas flexifuel",0,0,0,0,0,1,0,1,0,1,0,0
"0187 Vaxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","bensin",35,48,49,45,51,73,50,42,67,62,57,55
"0188 Norrtälje","diesel",18,42,42,38,37,57,33,32,48,48,57,51
"0188 Norrtälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","elhybrid",3,0,1,1,0,0,0,3,1,1,3,2
"0188 Norrtälje","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","etanol/etanol flexifuel",13,16,17,12,23,28,13,7,17,14,14,17
"0188 Norrtälje","gas/gas flexifuel",1,2,0,1,2,2,3,1,3,1,1,3
"0188 Norrtälje","övriga bränslen",0,0,0,0,0,0,0,0,1,0,0,0
"0191 Sigtuna","bensin",17,16,23,27,31,24,14,15,14,22,35,17
"0191 Sigtuna","diesel",9,21,21,27,16,20,14,12,17,21,15,18
"0191 Sigtuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","elhybrid",0,0,0,0,0,0,0,0,1,3,2,2
"0191 Sigtuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","etanol/etanol flexifuel",6,1,10,6,7,8,2,8,5,3,4,5
"0191 Sigtuna","gas/gas flexifuel",0,0,1,4,1,3,0,1,1,0,1,0
"0191 Sigtuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","bensin",11,7,14,16,10,17,10,9,10,17,19,14
"0192 Nynäshamn","diesel",7,13,7,16,12,7,5,6,17,10,9,19
"0192 Nynäshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","elhybrid",0,0,0,0,2,1,0,0,1,0,1,1
"0192 Nynäshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","etanol/etanol flexifuel",1,0,2,2,1,6,2,5,2,5,1,1
"0192 Nynäshamn","gas/gas flexifuel",0,0,0,0,0,0,0,0,2,1,0,0
"0192 Nynäshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","bensin",5,17,16,11,10,21,11,11,9,13,12,10
"0305 Håbo","diesel",3,14,10,9,8,15,9,9,6,12,10,7
"0305 Håbo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","etanol/etanol flexifuel",0,1,5,3,6,8,2,1,6,4,1,3
"0305 Håbo","gas/gas flexifuel",0,0,0,3,0,1,0,0,0,0,0,0
"0305 Håbo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","bensin",1,1,3,6,7,5,2,5,6,6,6,2
"0319 Älvkarleby","diesel",3,0,1,1,3,6,2,1,3,5,4,4
"0319 Älvkarleby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","etanol/etanol flexifuel",0,2,0,2,2,3,0,2,2,1,0,2
"0319 Älvkarleby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","bensin",7,5,6,8,8,13,8,5,4,8,11,3
"0330 Knivsta","diesel",0,5,8,4,6,14,4,6,13,6,11,10
"0330 Knivsta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","elhybrid",0,0,0,0,0,0,0,1,1,1,0,0
"0330 Knivsta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","etanol/etanol flexifuel",4,3,3,3,3,12,2,2,1,3,0,5
"0330 Knivsta","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0330 Knivsta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","bensin",2,4,6,8,5,10,5,6,4,4,5,4
"0331 Heby","diesel",6,5,0,22,6,9,5,9,5,5,5,4
"0331 Heby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","etanol/etanol flexifuel",1,1,0,2,1,8,0,3,0,1,4,1
"0331 Heby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","bensin",0,4,11,10,8,9,9,2,7,7,10,4
"0360 Tierp","diesel",6,8,4,4,4,10,7,6,7,9,11,12
"0360 Tierp","el",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","etanol/etanol flexifuel",0,0,2,1,2,7,2,0,0,1,2,0
"0360 Tierp","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","bensin",137,196,164,171,183,228,170,108,145,222,189,170
"0380 Uppsala","diesel",120,137,187,156,212,284,232,192,166,247,243,260
"0380 Uppsala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","elhybrid",2,1,4,8,2,2,0,3,7,14,7,3
"0380 Uppsala","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","etanol/etanol flexifuel",60,67,43,69,68,86,50,59,100,61,81,77
"0380 Uppsala","gas/gas flexifuel",0,0,5,4,11,9,9,17,14,16,4,15
"0380 Uppsala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","bensin",24,35,29,49,43,47,34,42,48,59,37,40
"0381 Enköping","diesel",23,28,41,35,34,43,35,43,33,52,44,80
"0381 Enköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","elhybrid",0,0,0,0,1,1,0,1,1,3,1,1
"0381 Enköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","etanol/etanol flexifuel",14,20,18,17,18,30,10,16,19,16,27,11
"0381 Enköping","gas/gas flexifuel",0,0,1,2,2,2,2,6,1,4,4,4
"0381 Enköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","bensin",10,15,15,19,13,16,9,13,11,14,20,15
"0382 Östhammar","diesel",6,12,12,9,14,14,16,7,10,17,31,18
"0382 Östhammar","el",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","elhybrid",0,0,1,0,0,0,0,1,0,0,0,0
"0382 Östhammar","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","etanol/etanol flexifuel",2,3,7,9,5,7,1,2,2,1,3,4
"0382 Östhammar","gas/gas flexifuel",0,0,0,0,0,1,0,1,1,0,0,0
"0382 Östhammar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","bensin",3,4,2,6,4,5,3,3,5,4,5,4
"0428 Vingåker","diesel",1,2,5,3,7,4,1,3,3,4,3,4
"0428 Vingåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","elhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0428 Vingåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","etanol/etanol flexifuel",0,2,2,1,3,1,0,1,1,0,0,6
"0428 Vingåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","bensin",2,5,6,3,4,10,7,1,3,3,8,5
"0461 Gnesta","diesel",1,2,4,2,1,7,2,5,2,9,7,1
"0461 Gnesta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","etanol/etanol flexifuel",0,2,2,2,2,2,0,1,1,2,1,5
"0461 Gnesta","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0461 Gnesta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","bensin",32,40,34,46,38,66,41,39,49,50,56,36
"0480 Nyköping","diesel",22,38,42,56,42,53,41,35,60,54,64,56
"0480 Nyköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","elhybrid",0,1,1,0,0,0,0,1,4,1,0,2
"0480 Nyköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","etanol/etanol flexifuel",23,18,32,34,20,23,33,32,35,20,22,26
"0480 Nyköping","gas/gas flexifuel",0,0,3,4,3,2,6,3,2,2,1,5
"0480 Nyköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","bensin",1,2,4,8,11,11,4,7,5,2,9,11
"0481 Oxelösund","diesel",2,3,5,6,1,6,3,2,5,6,2,3
"0481 Oxelösund","el",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","etanol/etanol flexifuel",2,2,6,1,4,2,1,0,2,0,0,2
"0481 Oxelösund","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0481 Oxelösund","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","bensin",0,5,5,6,1,4,4,7,9,13,6,6
"0482 Flen","diesel",5,3,4,5,6,9,4,5,5,6,6,3
"0482 Flen","el",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","elhybrid",0,0,0,0,1,0,0,0,0,0,3,0
"0482 Flen","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","etanol/etanol flexifuel",0,4,7,3,4,18,1,1,3,4,1,2
"0482 Flen","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0482 Flen","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","bensin",16,16,28,26,19,40,10,20,22,23,35,30
"0483 Katrineholm","diesel",25,15,16,16,21,27,19,22,23,26,21,36
"0483 Katrineholm","el",0,0,0,0,0,0,0,0,0,0,1,0
"0483 Katrineholm","elhybrid",0,0,3,0,0,0,0,1,1,0,2,3
"0483 Katrineholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","etanol/etanol flexifuel",19,9,8,8,11,16,19,9,10,6,15,18
"0483 Katrineholm","gas/gas flexifuel",16,0,0,2,2,1,1,0,2,5,2,1
"0483 Katrineholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","bensin",29,50,59,61,55,84,54,70,79,66,82,77
"0484 Eskilstuna","diesel",25,32,34,52,42,63,39,56,45,80,89,81
"0484 Eskilstuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","elhybrid",0,1,4,3,1,0,0,2,3,2,4,1
"0484 Eskilstuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","etanol/etanol flexifuel",12,12,22,22,27,41,11,23,12,10,22,11
"0484 Eskilstuna","gas/gas flexifuel",0,8,9,9,6,14,10,11,7,7,2,2
"0484 Eskilstuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","bensin",22,21,28,38,46,33,25,26,34,48,27,32
"0486 Strängnäs","diesel",8,18,18,25,26,31,18,21,14,24,27,35
"0486 Strängnäs","el",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","elhybrid",1,0,2,0,0,3,0,5,3,5,2,1
"0486 Strängnäs","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","etanol/etanol flexifuel",3,5,11,4,9,8,5,7,4,1,2,5
"0486 Strängnäs","gas/gas flexifuel",1,0,0,0,0,0,0,0,3,2,1,0
"0486 Strängnäs","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","bensin",4,3,8,8,5,11,3,4,3,6,6,2
"0488 Trosa","diesel",4,8,10,2,5,5,5,6,4,7,8,10
"0488 Trosa","el",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","elhybrid",1,0,0,0,0,0,0,0,1,0,1,0
"0488 Trosa","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","etanol/etanol flexifuel",0,1,2,13,4,5,3,9,1,4,7,3
"0488 Trosa","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","bensin",0,1,1,1,3,6,1,2,1,1,0,0
"0509 Ödeshög","diesel",1,1,2,5,2,3,1,4,1,3,1,2
"0509 Ödeshög","el",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","etanol/etanol flexifuel",0,2,1,1,2,3,0,0,0,0,0,0
"0509 Ödeshög","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0509 Ödeshög","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","bensin",0,2,1,2,1,2,2,0,4,0,0,1
"0512 Ydre","diesel",3,0,5,1,1,0,1,0,4,2,2,1
"0512 Ydre","el",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","etanol/etanol flexifuel",0,2,0,1,1,2,0,0,0,0,2,0
"0512 Ydre","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","bensin",12,14,8,9,8,5,2,5,9,12,8,10
"0513 Kinda","diesel",9,8,6,13,8,8,2,3,5,6,7,4
"0513 Kinda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","etanol/etanol flexifuel",1,3,3,7,6,4,1,7,6,1,2,3
"0513 Kinda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","bensin",1,2,4,3,3,3,0,2,3,2,3,0
"0560 Boxholm","diesel",2,1,0,1,2,2,0,1,4,2,1,4
"0560 Boxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","etanol/etanol flexifuel",0,2,2,0,2,1,0,0,0,0,0,0
"0560 Boxholm","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0560 Boxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","bensin",3,4,1,3,4,6,4,4,1,3,4,4
"0561 Åtvidaberg","diesel",1,5,7,1,10,10,2,6,5,6,5,3
"0561 Åtvidaberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","elhybrid",0,0,0,0,0,0,0,0,0,3,0,0
"0561 Åtvidaberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","etanol/etanol flexifuel",2,1,2,11,4,2,1,2,4,1,2,2
"0561 Åtvidaberg","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,1,0
"0561 Åtvidaberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","bensin",15,12,14,10,19,20,9,13,16,11,7,13
"0562 Finspång","diesel",2,7,2,6,12,12,5,10,6,9,10,15
"0562 Finspång","el",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0562 Finspång","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","etanol/etanol flexifuel",4,4,1,6,9,8,2,2,4,6,3,2
"0562 Finspång","gas/gas flexifuel",0,0,0,0,1,0,1,0,0,0,0,1
"0562 Finspång","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","bensin",1,2,3,3,4,2,2,2,1,1,2,2
"0563 Valdemarsvik","diesel",0,4,0,2,1,1,5,2,4,4,4,5
"0563 Valdemarsvik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","etanol/etanol flexifuel",0,1,5,6,3,4,0,1,1,1,4,2
"0563 Valdemarsvik","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","bensin",66,96,101,101,102,129,96,83,107,148,123,98
"0580 Linköping","diesel",54,79,95,110,124,148,83,86,122,149,154,170
"0580 Linköping","el",0,0,0,0,0,0,0,0,0,1,0,0
"0580 Linköping","elhybrid",1,4,1,1,4,5,3,8,13,15,10,8
"0580 Linköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","etanol/etanol flexifuel",30,49,89,84,94,69,28,83,52,94,45,33
"0580 Linköping","gas/gas flexifuel",1,3,9,36,31,19,17,65,36,38,15,23
"0580 Linköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","bensin",52,73,86,102,105,119,89,72,121,107,90,91
"0581 Norrköping","diesel",48,68,101,90,89,131,97,62,104,134,143,105
"0581 Norrköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","elhybrid",2,1,0,1,0,1,1,1,8,6,2,1
"0581 Norrköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","etanol/etanol flexifuel",47,48,87,82,55,74,22,38,61,49,37,50
"0581 Norrköping","gas/gas flexifuel",2,4,17,7,2,24,6,9,7,3,5,5
"0581 Norrköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","bensin",5,5,9,5,6,8,5,4,6,11,10,5
"0582 Söderköping","diesel",2,9,7,5,4,10,4,2,9,4,10,5
"0582 Söderköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","etanol/etanol flexifuel",2,1,3,3,7,4,1,4,4,2,2,2
"0582 Söderköping","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,2,0,0
"0582 Söderköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","bensin",9,15,19,34,32,31,12,21,38,21,26,33
"0583 Motala","diesel",22,13,14,19,27,31,21,18,41,32,37,43
"0583 Motala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","elhybrid",0,0,0,0,0,0,0,1,2,1,0,0
"0583 Motala","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","etanol/etanol flexifuel",25,11,12,17,22,26,20,14,22,8,12,14
"0583 Motala","gas/gas flexifuel",0,7,8,1,0,0,3,6,5,0,0,4
"0583 Motala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","bensin",3,7,4,4,8,5,1,3,1,2,2,2
"0584 Vadstena","diesel",0,1,8,5,1,4,2,4,6,9,5,7
"0584 Vadstena","el",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","elhybrid",0,0,0,0,0,1,0,0,1,1,1,0
"0584 Vadstena","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","etanol/etanol flexifuel",2,0,4,2,4,3,0,2,3,0,3,0
"0584 Vadstena","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0584 Vadstena","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","bensin",7,11,11,14,25,28,10,18,16,21,20,17
"0586 Mjölby","diesel",17,10,14,22,26,25,15,15,22,23,21,22
"0586 Mjölby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","elhybrid",0,0,0,0,0,0,0,0,0,1,0,0
"0586 Mjölby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","etanol/etanol flexifuel",1,2,7,9,6,9,4,4,4,1,4,6
"0586 Mjölby","gas/gas flexifuel",0,0,0,4,1,0,2,0,1,2,2,1
"0586 Mjölby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","bensin",1,2,1,4,4,2,2,1,3,3,3,1
"0604 Aneby","diesel",1,4,4,2,3,7,5,3,3,1,4,3
"0604 Aneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","etanol/etanol flexifuel",1,1,1,1,3,2,0,2,0,1,0,2
"0604 Aneby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","bensin",6,5,5,5,4,10,8,4,7,4,10,1
"0617 Gnosjö","diesel",6,7,9,4,6,7,9,2,5,17,6,7
"0617 Gnosjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","etanol/etanol flexifuel",3,1,2,1,1,4,1,0,0,2,1,0
"0617 Gnosjö","gas/gas flexifuel",1,0,1,0,0,1,0,0,1,0,1,0
"0617 Gnosjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","bensin",2,2,8,4,5,8,0,3,3,5,3,0
"0642 Mullsjö","diesel",3,1,2,2,5,4,4,4,5,5,7,1
"0642 Mullsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","elhybrid",0,0,0,0,0,0,1,0,0,0,0,0
"0642 Mullsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","etanol/etanol flexifuel",1,0,0,0,2,1,0,2,0,0,1,0
"0642 Mullsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","bensin",11,21,20,21,20,13,12,12,18,15,19,15
"0643 Habo","diesel",12,5,11,4,8,12,6,8,9,14,6,8
"0643 Habo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","elhybrid",0,1,0,0,1,0,0,0,0,1,1,1
"0643 Habo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","etanol/etanol flexifuel",1,1,3,0,3,4,1,0,2,0,1,1
