"region","drivmedel","2014M01","2014M02","2014M03","2014M04","2014M05","2014M06","2014M07","2014M08","2014M09","2014M10","2014M11","2014M12"
"0181 Södertälje","elhybrid",1,5,5,4,6,2,5,1,4,9,5,4
"0181 Södertälje","laddhybrid",0,0,0,2,1,2,0,1,0,0,5,2
"0181 Södertälje","etanol/etanol flexifuel",1,0,0,0,0,3,0,2,1,1,0,3
"0181 Södertälje","gas/gas flexifuel",4,5,0,2,6,5,3,7,2,12,6,4
"0181 Södertälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","bensin",68,48,83,81,78,92,72,73,68,97,69,65
"0182 Nacka","diesel",189,148,178,197,167,213,139,144,164,182,194,207
"0182 Nacka","el",0,2,1,0,0,1,4,2,3,2,2,2
"0182 Nacka","elhybrid",13,6,4,7,9,8,7,5,4,9,8,11
"0182 Nacka","laddhybrid",0,3,8,30,23,25,16,8,10,9,6,2
"0182 Nacka","etanol/etanol flexifuel",11,13,30,19,6,7,9,9,7,3,8,11
"0182 Nacka","gas/gas flexifuel",25,6,10,8,6,7,6,10,12,11,8,7
"0182 Nacka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","bensin",20,25,42,37,40,26,28,41,43,46,22,25
"0183 Sundbyberg","diesel",24,24,22,18,30,18,17,19,25,21,16,11
"0183 Sundbyberg","el",0,0,0,0,0,0,4,0,0,0,1,0
"0183 Sundbyberg","elhybrid",6,3,37,4,11,7,3,20,17,9,7,7
"0183 Sundbyberg","laddhybrid",1,1,18,1,4,4,1,2,1,5,0,1
"0183 Sundbyberg","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","gas/gas flexifuel",0,1,0,1,1,0,0,1,1,2,1,0
"0183 Sundbyberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","bensin",67,88,330,104,96,178,119,91,137,94,101,114
"0184 Solna","diesel",326,349,420,532,622,573,365,411,451,475,523,465
"0184 Solna","el",6,0,0,1,2,0,0,3,2,2,1,1
"0184 Solna","elhybrid",3,34,55,14,5,8,6,6,9,6,8,11
"0184 Solna","laddhybrid",1,2,16,15,23,30,13,15,8,6,6,2
"0184 Solna","etanol/etanol flexifuel",4,1,125,1,19,30,61,4,2,1,0,0
"0184 Solna","gas/gas flexifuel",10,9,10,13,9,11,11,26,16,43,40,25
"0184 Solna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","bensin",30,30,36,51,33,51,29,36,39,32,24,31
"0186 Lidingö","diesel",34,29,41,39,38,39,32,23,28,34,33,30
"0186 Lidingö","el",1,0,1,1,1,0,1,0,0,0,0,1
"0186 Lidingö","elhybrid",14,2,1,2,2,2,2,4,3,1,4,2
"0186 Lidingö","laddhybrid",2,0,1,2,1,1,3,1,0,0,0,1
"0186 Lidingö","etanol/etanol flexifuel",0,0,0,1,0,0,0,0,1,0,0,0
"0186 Lidingö","gas/gas flexifuel",1,0,1,0,0,1,0,1,0,1,0,0
"0186 Lidingö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","bensin",12,8,13,8,8,12,12,7,17,12,13,11
"0187 Vaxholm","diesel",6,5,11,8,9,10,7,3,6,8,10,9
"0187 Vaxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","elhybrid",1,1,2,2,1,2,3,1,1,0,4,1
"0187 Vaxholm","laddhybrid",0,0,0,0,0,0,1,0,0,0,0,0
"0187 Vaxholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","bensin",44,64,96,76,87,90,60,67,104,72,84,75
"0188 Norrtälje","diesel",62,72,74,104,95,94,84,80,77,87,75,70
"0188 Norrtälje","el",1,0,0,0,0,0,1,0,1,1,0,0
"0188 Norrtälje","elhybrid",1,3,3,2,1,2,4,1,1,5,3,1
"0188 Norrtälje","laddhybrid",0,1,1,0,0,1,0,0,0,2,0,0
"0188 Norrtälje","etanol/etanol flexifuel",0,0,1,0,0,0,4,0,1,1,1,1
"0188 Norrtälje","gas/gas flexifuel",4,1,1,2,0,4,2,2,2,0,0,1
"0188 Norrtälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","bensin",16,27,27,28,24,43,25,23,29,29,39,27
"0191 Sigtuna","diesel",28,19,35,60,86,37,40,36,22,30,27,26
"0191 Sigtuna","el",0,0,0,1,0,0,0,0,0,2,0,1
"0191 Sigtuna","elhybrid",1,3,3,1,1,4,0,3,4,4,6,1
"0191 Sigtuna","laddhybrid",0,1,0,2,0,0,1,0,0,0,0,0
"0191 Sigtuna","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","gas/gas flexifuel",2,1,0,1,1,2,2,2,1,1,0,0
"0191 Sigtuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","bensin",10,14,14,15,23,15,21,12,19,18,19,18
"0192 Nynäshamn","diesel",23,12,17,17,23,21,8,22,21,25,15,18
"0192 Nynäshamn","el",0,0,1,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","elhybrid",0,0,0,0,0,1,0,0,2,1,0,1
"0192 Nynäshamn","laddhybrid",0,0,2,0,0,1,0,1,0,0,0,0
"0192 Nynäshamn","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0192 Nynäshamn","gas/gas flexifuel",1,0,0,0,0,0,1,0,0,0,0,0
"0192 Nynäshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","bensin",12,14,11,13,17,10,13,16,14,20,9,12
"0305 Håbo","diesel",6,14,22,15,36,42,17,18,28,22,20,22
"0305 Håbo","el",0,0,0,0,1,0,0,0,0,0,0,0
"0305 Håbo","elhybrid",1,1,0,0,0,1,0,0,0,2,1,0
"0305 Håbo","laddhybrid",0,0,1,2,1,1,0,2,0,0,1,0
"0305 Håbo","etanol/etanol flexifuel",0,0,0,0,1,3,0,0,0,0,0,0
"0305 Håbo","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0305 Håbo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","bensin",4,1,4,7,4,9,2,5,1,2,6,3
"0319 Älvkarleby","diesel",3,2,2,11,10,3,1,7,5,4,4,4
"0319 Älvkarleby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","elhybrid",0,1,0,0,0,0,2,0,0,0,0,1
"0319 Älvkarleby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","bensin",10,4,10,10,8,14,10,12,9,16,15,5
"0330 Knivsta","diesel",9,7,13,18,12,10,6,8,14,14,10,8
"0330 Knivsta","el",0,0,0,0,0,0,1,0,0,0,0,0
"0330 Knivsta","elhybrid",0,1,1,1,1,0,0,1,2,0,1,1
"0330 Knivsta","laddhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0330 Knivsta","etanol/etanol flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0330 Knivsta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,1,0,0
"0330 Knivsta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","bensin",4,8,3,12,4,5,5,6,4,4,7,5
"0331 Heby","diesel",9,7,5,7,9,11,8,6,15,11,7,6
"0331 Heby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","etanol/etanol flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"0331 Heby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","bensin",4,5,8,8,7,7,7,7,4,6,3,9
"0360 Tierp","diesel",15,15,9,9,13,13,6,14,8,14,6,12
"0360 Tierp","el",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","elhybrid",0,0,0,0,1,1,0,0,0,1,0,0
"0360 Tierp","laddhybrid",0,0,0,0,2,0,0,0,0,0,0,0
"0360 Tierp","etanol/etanol flexifuel",0,0,0,1,0,0,0,0,0,0,0,1
"0360 Tierp","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,1,0
"0360 Tierp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","bensin",149,167,240,278,273,214,169,209,206,198,179,203
"0380 Uppsala","diesel",257,336,354,399,359,479,311,321,395,367,385,401
"0380 Uppsala","el",2,1,3,1,2,4,4,4,0,2,1,3
"0380 Uppsala","elhybrid",17,9,19,9,13,15,12,12,15,22,15,18
"0380 Uppsala","laddhybrid",1,5,11,8,7,11,7,5,10,10,19,13
"0380 Uppsala","etanol/etanol flexifuel",2,4,8,9,14,13,3,10,4,5,12,7
"0380 Uppsala","gas/gas flexifuel",7,9,8,5,8,3,5,14,7,6,5,7
"0380 Uppsala","övriga bränslen",0,0,0,0,0,0,1,0,1,0,0,0
"0381 Enköping","bensin",40,31,39,75,54,58,41,61,64,70,49,72
"0381 Enköping","diesel",134,62,66,131,104,86,47,88,63,68,104,92
"0381 Enköping","el",0,0,0,1,0,0,0,0,0,0,0,3
"0381 Enköping","elhybrid",5,1,2,1,3,3,2,6,3,4,5,4
"0381 Enköping","laddhybrid",0,2,0,0,2,1,1,6,3,0,0,0
"0381 Enköping","etanol/etanol flexifuel",0,1,0,0,0,0,1,1,1,0,0,5
"0381 Enköping","gas/gas flexifuel",0,0,2,0,0,0,1,0,0,2,0,0
"0381 Enköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","bensin",6,9,12,27,17,10,16,19,17,17,15,19
"0382 Östhammar","diesel",18,9,23,24,22,11,18,22,24,23,20,17
"0382 Östhammar","el",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0382 Östhammar","laddhybrid",1,0,0,0,2,1,0,0,0,0,0,0
"0382 Östhammar","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,1,0
"0382 Östhammar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","bensin",4,6,10,8,10,5,9,4,4,8,10,4
"0428 Vingåker","diesel",4,3,11,7,3,7,8,7,6,9,14,2
"0428 Vingåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","elhybrid",0,0,0,0,0,0,0,0,0,0,2,1
"0428 Vingåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","bensin",3,7,9,10,7,6,4,3,5,10,5,7
"0461 Gnesta","diesel",3,7,10,12,4,8,8,8,6,9,4,10
"0461 Gnesta","el",0,1,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","elhybrid",0,0,0,0,0,0,0,0,0,0,2,1
"0461 Gnesta","laddhybrid",0,0,1,0,0,1,0,0,0,0,0,0
"0461 Gnesta","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","bensin",47,45,63,69,76,86,59,61,65,79,52,58
"0480 Nyköping","diesel",60,72,106,114,112,135,98,110,96,90,97,106
"0480 Nyköping","el",0,0,1,1,2,0,0,0,0,0,1,0
"0480 Nyköping","elhybrid",1,1,2,1,7,5,3,6,2,5,1,2
"0480 Nyköping","laddhybrid",0,0,3,1,2,2,0,0,0,2,0,0
"0480 Nyköping","etanol/etanol flexifuel",0,1,1,0,2,1,1,0,0,0,0,0
"0480 Nyköping","gas/gas flexifuel",1,2,3,3,2,4,0,1,0,1,0,0
"0480 Nyköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","bensin",5,6,10,9,12,14,12,11,10,13,8,4
"0481 Oxelösund","diesel",5,7,6,11,7,9,8,10,5,10,15,2
"0481 Oxelösund","el",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","elhybrid",1,0,0,0,0,1,0,0,0,1,2,3
"0481 Oxelösund","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","bensin",10,10,8,11,13,22,7,8,13,13,8,9
"0482 Flen","diesel",6,14,17,9,12,11,16,10,14,12,5,8
"0482 Flen","el",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","elhybrid",0,0,1,1,0,1,0,0,1,0,0,0
"0482 Flen","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","etanol/etanol flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0482 Flen","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0482 Flen","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,1
"0483 Katrineholm","bensin",30,27,43,48,34,54,26,30,23,41,26,27
"0483 Katrineholm","diesel",18,33,39,32,51,51,35,38,34,49,40,34
"0483 Katrineholm","el",0,0,1,0,0,1,0,0,0,0,0,0
"0483 Katrineholm","elhybrid",0,1,0,3,1,2,4,2,0,2,3,4
"0483 Katrineholm","laddhybrid",0,0,2,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","etanol/etanol flexifuel",0,0,1,0,1,0,2,0,0,1,0,0
"0483 Katrineholm","gas/gas flexifuel",1,1,2,6,0,0,0,0,1,9,4,4
"0483 Katrineholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","bensin",54,88,90,93,107,84,69,85,96,109,105,75
"0484 Eskilstuna","diesel",93,138,136,145,135,152,133,158,179,135,151,103
"0484 Eskilstuna","el",0,0,2,4,0,0,0,1,0,2,2,2
"0484 Eskilstuna","elhybrid",0,1,4,2,3,2,1,1,2,6,7,2
"0484 Eskilstuna","laddhybrid",1,0,0,1,2,1,2,2,0,1,0,0
"0484 Eskilstuna","etanol/etanol flexifuel",5,0,3,1,0,2,0,2,0,1,0,0
"0484 Eskilstuna","gas/gas flexifuel",1,1,0,4,1,2,3,0,6,3,2,2
"0484 Eskilstuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","bensin",31,31,45,53,44,48,37,31,25,41,36,33
"0486 Strängnäs","diesel",21,27,32,38,44,55,37,38,39,35,48,42
"0486 Strängnäs","el",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","elhybrid",4,3,2,3,2,4,9,4,5,4,4,4
"0486 Strängnäs","laddhybrid",0,1,0,1,0,1,1,0,0,1,0,0
"0486 Strängnäs","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,5,0,1
"0486 Strängnäs","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,1,0
"0486 Strängnäs","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","bensin",6,11,7,15,9,13,5,9,5,14,15,9
"0488 Trosa","diesel",10,11,9,10,14,12,11,10,8,13,9,9
"0488 Trosa","el",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","elhybrid",0,0,4,1,1,3,3,0,0,0,0,4
"0488 Trosa","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","bensin",1,2,1,2,3,4,2,1,3,0,3,5
"0509 Ödeshög","diesel",2,1,3,4,1,4,2,3,3,1,2,2
"0509 Ödeshög","el",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0509 Ödeshög","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","bensin",2,2,3,4,3,1,1,0,1,3,0,2
"0512 Ydre","diesel",3,2,5,3,4,2,2,1,2,3,3,2
"0512 Ydre","el",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","laddhybrid",0,0,2,0,0,0,0,0,0,0,0,0
"0512 Ydre","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","bensin",7,4,11,20,7,14,11,13,10,8,6,6
"0513 Kinda","diesel",5,10,15,18,13,15,9,11,14,6,9,11
"0513 Kinda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","elhybrid",0,0,0,1,0,0,0,0,0,0,0,1
"0513 Kinda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","etanol/etanol flexifuel",2,3,0,2,0,0,0,0,1,0,1,0
"0513 Kinda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","bensin",3,1,2,4,4,2,4,4,0,4,6,4
"0560 Boxholm","diesel",4,5,8,4,3,6,4,5,3,4,3,4
"0560 Boxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","elhybrid",0,0,0,1,0,1,0,0,1,0,0,0
"0560 Boxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"0560 Boxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","bensin",6,3,11,7,11,6,6,8,7,8,10,5
"0561 Åtvidaberg","diesel",4,5,9,12,10,9,2,10,11,6,4,9
"0561 Åtvidaberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","elhybrid",1,0,0,0,0,0,0,0,0,0,0,1
"0561 Åtvidaberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","etanol/etanol flexifuel",1,6,3,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,1,1
"0561 Åtvidaberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","bensin",13,20,15,20,12,15,16,13,12,16,9,14
"0562 Finspång","diesel",13,7,14,23,22,19,21,11,12,28,15,18
"0562 Finspång","el",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","elhybrid",0,0,1,1,0,2,2,1,1,0,0,0
"0562 Finspång","laddhybrid",0,0,0,2,0,0,0,0,0,0,0,0
"0562 Finspång","etanol/etanol flexifuel",9,2,2,0,2,1,0,0,1,1,0,0
"0562 Finspång","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,0,0
"0562 Finspång","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","bensin",2,6,7,4,5,2,4,4,1,3,2,1
"0563 Valdemarsvik","diesel",0,1,7,6,7,5,6,2,6,7,9,4
"0563 Valdemarsvik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","laddhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","etanol/etanol flexifuel",4,0,2,0,0,1,0,3,1,1,1,0
"0563 Valdemarsvik","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","bensin",138,224,180,186,214,183,122,214,151,195,175,138
"0580 Linköping","diesel",216,205,242,267,292,272,169,239,276,220,240,241
"0580 Linköping","el",0,1,0,0,2,3,0,1,2,1,0,4
"0580 Linköping","elhybrid",18,10,19,6,13,26,8,11,26,14,29,42
"0580 Linköping","laddhybrid",0,2,3,10,4,8,0,3,2,1,0,0
"0580 Linköping","etanol/etanol flexifuel",6,9,3,7,3,3,1,12,5,12,1,1
"0580 Linköping","gas/gas flexifuel",25,9,14,15,27,38,13,15,10,24,12,17
"0580 Linköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","bensin",102,86,150,129,134,128,123,134,139,120,119,123
"0581 Norrköping","diesel",146,196,171,188,218,237,148,170,228,201,164,206
"0581 Norrköping","el",0,1,0,0,1,1,0,0,1,1,0,1
"0581 Norrköping","elhybrid",6,2,7,10,3,11,6,4,4,12,5,21
"0581 Norrköping","laddhybrid",1,0,10,1,1,3,3,1,2,2,3,6
"0581 Norrköping","etanol/etanol flexifuel",3,1,2,2,0,1,0,0,0,0,0,1
"0581 Norrköping","gas/gas flexifuel",1,2,0,3,0,0,4,1,0,2,0,2
"0581 Norrköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","bensin",3,11,15,14,11,10,9,7,14,7,10,12
"0582 Söderköping","diesel",8,10,7,13,6,12,7,5,11,11,5,15
"0582 Söderköping","el",0,0,0,0,0,0,0,1,0,0,0,0
"0582 Söderköping","elhybrid",0,1,0,0,1,0,2,0,0,0,0,1
"0582 Söderköping","laddhybrid",0,0,0,0,0,0,0,1,0,0,0,0
"0582 Söderköping","etanol/etanol flexifuel",0,3,3,0,0,0,0,1,3,0,0,0
"0582 Söderköping","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","bensin",30,30,32,59,53,43,40,39,38,42,35,48
"0583 Motala","diesel",25,38,42,70,65,72,61,48,41,58,40,63
"0583 Motala","el",0,1,1,0,0,0,1,0,1,0,0,0
"0583 Motala","elhybrid",3,4,1,5,5,5,2,3,3,3,5,7
"0583 Motala","laddhybrid",0,0,0,0,0,1,0,0,1,0,0,0
"0583 Motala","etanol/etanol flexifuel",2,0,2,0,0,0,0,0,0,0,0,0
"0583 Motala","gas/gas flexifuel",0,0,0,0,12,10,0,8,9,0,1,1
"0583 Motala","övriga bränslen",0,0,0,0,0,0,1,0,0,0,0,0
"0584 Vadstena","bensin",0,2,4,11,12,4,6,3,5,2,7,5
"0584 Vadstena","diesel",1,5,7,15,11,4,2,2,8,9,15,11
"0584 Vadstena","el",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","elhybrid",0,0,0,0,1,2,0,0,1,1,1,0
"0584 Vadstena","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","bensin",15,13,21,25,39,25,23,25,36,25,13,23
"0586 Mjölby","diesel",28,30,25,37,49,28,27,31,48,42,38,32
"0586 Mjölby","el",0,0,0,0,0,0,0,0,0,1,0,0
"0586 Mjölby","elhybrid",0,0,1,0,1,1,0,1,0,0,0,0
"0586 Mjölby","laddhybrid",1,0,0,0,1,0,0,0,0,0,0,0
"0586 Mjölby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","gas/gas flexifuel",1,0,0,0,0,0,0,1,0,0,0,2
"0586 Mjölby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","bensin",2,2,4,3,2,4,4,1,3,4,0,1
"0604 Aneby","diesel",2,2,3,8,4,3,2,7,4,3,5,2
"0604 Aneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","bensin",4,7,9,14,12,6,10,7,6,6,8,9
"0617 Gnosjö","diesel",11,4,11,15,24,21,13,10,12,5,17,8
"0617 Gnosjö","el",0,1,0,0,0,0,0,0,1,0,0,0
"0617 Gnosjö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","laddhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","gas/gas flexifuel",0,3,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","bensin",3,0,4,5,3,2,2,2,4,5,1,0
"0642 Mullsjö","diesel",0,2,3,4,4,4,5,3,3,5,6,5
"0642 Mullsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","elhybrid",0,0,0,0,0,0,0,0,0,1,0,0
"0642 Mullsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","bensin",10,6,9,27,31,19,15,26,15,15,23,11
"0643 Habo","diesel",7,19,26,22,17,8,16,11,21,15,18,9
"0643 Habo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","elhybrid",0,0,0,0,0,0,0,0,0,2,0,0
"0643 Habo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","etanol/etanol flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
