"region","drivmedel","2006M01","2006M02","2006M03","2006M04","2006M05","2006M06","2006M07","2006M08","2006M09","2006M10","2006M11","2006M12"
"0181 Södertälje","elhybrid",2,2,0,1,1,1,2,0,1,0,0,1
"0181 Södertälje","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","etanol/etanol flexifuel",14,13,25,28,29,22,28,17,29,22,22,28
"0181 Södertälje","gas/gas flexifuel",0,0,2,1,1,2,1,0,1,1,1,1
"0181 Södertälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","bensin",150,154,187,188,283,247,168,170,166,192,211,183
"0182 Nacka","diesel",27,38,32,47,42,40,26,70,47,51,69,64
"0182 Nacka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","elhybrid",9,8,10,11,6,6,11,8,12,6,3,7
"0182 Nacka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","etanol/etanol flexifuel",22,37,62,29,41,36,30,34,28,27,27,36
"0182 Nacka","gas/gas flexifuel",1,6,7,10,11,7,5,1,1,5,4,2
"0182 Nacka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","bensin",28,27,42,82,48,62,40,52,35,63,35,70
"0183 Sundbyberg","diesel",15,12,5,13,12,14,3,8,13,13,9,18
"0183 Sundbyberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","elhybrid",1,0,0,3,7,8,2,7,4,9,6,14
"0183 Sundbyberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","etanol/etanol flexifuel",3,4,10,6,6,4,5,3,3,2,11,3
"0183 Sundbyberg","gas/gas flexifuel",0,0,1,2,3,0,0,0,0,0,0,1
"0183 Sundbyberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","bensin",271,582,463,518,778,750,449,362,502,388,400,398
"0184 Solna","diesel",60,65,137,88,76,116,77,77,101,128,130,138
"0184 Solna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","elhybrid",5,15,11,8,17,18,7,13,6,7,23,6
"0184 Solna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","etanol/etanol flexifuel",56,87,115,90,141,147,78,90,98,151,94,93
"0184 Solna","gas/gas flexifuel",4,16,35,30,38,92,10,13,6,19,9,8
"0184 Solna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","bensin",35,39,62,81,85,92,56,68,72,57,65,58
"0186 Lidingö","diesel",7,10,7,10,12,13,3,6,18,14,12,22
"0186 Lidingö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","elhybrid",3,6,4,5,2,3,1,1,0,1,0,2
"0186 Lidingö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","etanol/etanol flexifuel",6,6,11,4,6,7,5,3,6,5,7,4
"0186 Lidingö","gas/gas flexifuel",0,0,1,2,1,0,0,1,0,0,0,1
"0186 Lidingö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","bensin",8,11,21,11,25,18,12,15,12,13,24,13
"0187 Vaxholm","diesel",2,3,6,0,5,3,0,5,2,2,2,3
"0187 Vaxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","elhybrid",0,0,0,1,0,0,2,0,2,0,0,0
"0187 Vaxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","etanol/etanol flexifuel",0,0,1,0,1,2,0,0,0,1,2,1
"0187 Vaxholm","gas/gas flexifuel",0,1,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","bensin",89,91,125,104,149,151,91,119,137,115,123,95
"0188 Norrtälje","diesel",15,23,28,30,31,21,30,35,27,42,36,53
"0188 Norrtälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","elhybrid",0,0,1,0,2,0,1,2,1,3,2,2
"0188 Norrtälje","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","etanol/etanol flexifuel",17,16,23,10,10,19,7,15,20,17,21,21
"0188 Norrtälje","gas/gas flexifuel",0,0,1,0,0,0,1,0,0,0,0,0
"0188 Norrtälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","bensin",21,39,44,50,57,59,39,47,59,44,58,36
"0191 Sigtuna","diesel",9,14,9,11,10,17,12,6,11,16,16,20
"0191 Sigtuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","elhybrid",0,3,1,0,1,0,0,0,1,0,1,0
"0191 Sigtuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","etanol/etanol flexifuel",3,3,8,6,4,4,2,1,6,4,8,4
"0191 Sigtuna","gas/gas flexifuel",1,1,1,1,2,0,0,0,0,0,0,0
"0191 Sigtuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","bensin",25,22,27,40,44,35,32,34,29,32,30,23
"0192 Nynäshamn","diesel",1,3,5,8,5,6,7,10,8,7,7,8
"0192 Nynäshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","elhybrid",1,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","etanol/etanol flexifuel",7,3,4,2,2,6,2,2,3,2,2,4
"0192 Nynäshamn","gas/gas flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0192 Nynäshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","bensin",19,22,35,44,43,35,24,29,34,28,33,21
"0305 Håbo","diesel",5,3,11,8,5,4,12,7,6,6,8,10
"0305 Håbo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","elhybrid",0,0,0,1,0,0,0,1,0,1,0,0
"0305 Håbo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","etanol/etanol flexifuel",0,2,2,2,1,0,0,1,2,0,0,0
"0305 Håbo","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","bensin",9,9,7,14,20,11,11,10,12,10,4,6
"0319 Älvkarleby","diesel",0,1,3,5,2,1,1,0,1,2,3,2
"0319 Älvkarleby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","elhybrid",0,0,0,0,1,0,0,0,0,0,0,0
"0319 Älvkarleby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","etanol/etanol flexifuel",0,0,0,0,2,0,0,0,0,0,1,1
"0319 Älvkarleby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","bensin",5,11,18,21,10,16,18,17,14,19,18,15
"0330 Knivsta","diesel",4,2,2,5,7,8,5,9,4,8,9,3
"0330 Knivsta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"0330 Knivsta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","etanol/etanol flexifuel",1,0,0,0,1,1,0,1,1,0,0,0
"0330 Knivsta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","bensin",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","diesel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","bensin",17,8,8,29,25,20,11,34,18,10,11,9
"0360 Tierp","diesel",4,5,2,5,3,5,5,3,4,5,6,6
"0360 Tierp","el",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","etanol/etanol flexifuel",0,0,3,0,0,0,0,1,0,0,1,0
"0360 Tierp","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","bensin",267,301,419,438,515,430,312,429,376,405,330,381
"0380 Uppsala","diesel",98,92,112,111,127,132,98,111,126,163,187,177
"0380 Uppsala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","elhybrid",1,9,4,4,5,9,2,5,14,1,10,6
"0380 Uppsala","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","etanol/etanol flexifuel",39,46,134,64,73,72,45,98,56,56,74,98
"0380 Uppsala","gas/gas flexifuel",2,6,2,6,11,10,1,6,2,1,3,1
"0380 Uppsala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","bensin",93,93,92,82,113,95,75,77,100,82,88,86
"0381 Enköping","diesel",15,15,28,33,19,27,19,28,41,37,27,41
"0381 Enköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","elhybrid",5,3,0,2,1,2,0,0,1,2,2,1
"0381 Enköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","etanol/etanol flexifuel",26,26,33,8,10,10,14,14,11,12,28,41
"0381 Enköping","gas/gas flexifuel",0,0,1,1,0,0,0,0,0,0,0,0
"0381 Enköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","bensin",18,13,41,30,31,24,27,27,25,35,32,22
"0382 Östhammar","diesel",7,7,4,6,10,9,9,7,14,10,25,10
"0382 Östhammar","el",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0382 Östhammar","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","etanol/etanol flexifuel",1,2,0,4,3,2,0,2,1,5,2,1
"0382 Östhammar","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","bensin",12,1,8,8,15,10,16,9,10,8,12,9
"0428 Vingåker","diesel",0,4,6,4,1,1,4,2,1,1,3,7
"0428 Vingåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","etanol/etanol flexifuel",0,1,4,1,1,0,0,0,0,1,1,1
"0428 Vingåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","bensin",9,11,8,10,11,19,13,11,15,19,16,12
"0461 Gnesta","diesel",1,1,4,2,2,5,2,4,2,3,1,2
"0461 Gnesta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","etanol/etanol flexifuel",0,0,0,0,0,2,0,0,1,0,3,0
"0461 Gnesta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","övriga bränslen",1,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","bensin",75,80,108,116,136,156,114,119,108,126,108,101
"0480 Nyköping","diesel",18,22,36,41,27,41,34,43,27,49,63,59
"0480 Nyköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","elhybrid",2,2,1,1,1,0,2,0,0,0,1,0
"0480 Nyköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","etanol/etanol flexifuel",16,17,19,12,21,19,13,21,25,5,18,35
"0480 Nyköping","gas/gas flexifuel",0,1,1,2,5,1,3,2,3,1,5,2
"0480 Nyköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","bensin",12,13,12,14,21,23,16,11,15,17,11,10
"0481 Oxelösund","diesel",2,1,1,1,1,2,3,2,1,4,2,1
"0481 Oxelösund","el",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","etanol/etanol flexifuel",1,0,1,2,1,1,1,0,0,1,0,1
"0481 Oxelösund","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","bensin",14,11,25,18,31,38,17,23,18,21,14,16
"0482 Flen","diesel",9,4,8,4,6,8,9,3,3,4,4,3
"0482 Flen","el",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","elhybrid",0,0,0,0,0,0,0,0,0,1,0,0
"0482 Flen","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","etanol/etanol flexifuel",1,21,2,1,2,0,1,1,0,1,2,0
"0482 Flen","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"0482 Flen","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","bensin",44,42,70,75,63,65,53,55,80,72,58,50
"0483 Katrineholm","diesel",10,10,10,16,21,27,17,16,16,17,28,19
"0483 Katrineholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","etanol/etanol flexifuel",2,4,7,6,2,3,4,1,8,5,12,5
"0483 Katrineholm","gas/gas flexifuel",1,1,0,1,2,0,1,0,0,0,3,1
"0483 Katrineholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","bensin",106,133,190,180,206,197,122,126,143,171,149,142
"0484 Eskilstuna","diesel",20,22,29,26,30,44,21,35,31,30,42,34
"0484 Eskilstuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","elhybrid",8,3,1,2,4,4,4,5,4,4,4,5
"0484 Eskilstuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","etanol/etanol flexifuel",12,20,7,10,16,16,12,12,5,7,11,19
"0484 Eskilstuna","gas/gas flexifuel",0,1,3,0,4,4,7,1,11,3,6,4
"0484 Eskilstuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","bensin",37,41,55,62,63,70,54,51,58,64,49,51
"0486 Strängnäs","diesel",6,8,18,13,21,21,12,18,10,19,15,23
"0486 Strängnäs","el",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","elhybrid",8,5,4,2,5,3,2,0,4,2,3,1
"0486 Strängnäs","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","etanol/etanol flexifuel",0,3,8,2,3,1,0,2,1,2,2,4
"0486 Strängnäs","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","bensin",12,17,11,19,21,25,14,21,17,24,26,19
"0488 Trosa","diesel",4,4,1,4,3,5,9,5,3,8,5,2
"0488 Trosa","el",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","elhybrid",0,0,0,0,0,1,0,0,0,1,0,0
"0488 Trosa","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","etanol/etanol flexifuel",5,2,1,1,1,1,1,0,2,0,1,2
"0488 Trosa","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","bensin",4,6,2,3,10,3,1,6,4,2,3,0
"0509 Ödeshög","diesel",0,4,0,1,4,3,3,2,0,3,2,2
"0509 Ödeshög","el",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","bensin",3,1,1,5,9,4,0,5,4,2,3,5
"0512 Ydre","diesel",0,0,2,1,1,4,1,1,3,5,1,1
"0512 Ydre","el",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","etanol/etanol flexifuel",0,0,1,2,0,0,0,1,1,0,0,1
"0512 Ydre","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","bensin",20,22,21,29,27,34,18,31,52,34,33,28
"0513 Kinda","diesel",5,6,2,3,10,10,5,4,7,7,5,8
"0513 Kinda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","elhybrid",0,0,0,0,0,0,0,0,0,0,0,1
"0513 Kinda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","etanol/etanol flexifuel",1,2,8,5,4,10,5,6,6,5,4,5
"0513 Kinda","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","bensin",1,1,10,6,10,3,6,7,4,4,2,6
"0560 Boxholm","diesel",1,2,2,1,2,2,1,2,2,0,2,4
"0560 Boxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","etanol/etanol flexifuel",0,0,1,0,0,1,0,1,0,0,0,0
"0560 Boxholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","bensin",5,10,12,18,22,11,12,6,12,20,12,12
"0561 Åtvidaberg","diesel",3,2,2,5,2,5,5,1,4,5,7,7
"0561 Åtvidaberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0561 Åtvidaberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","etanol/etanol flexifuel",1,0,3,2,1,2,1,2,1,0,1,1
"0561 Åtvidaberg","gas/gas flexifuel",0,0,0,0,0,0,0,0,2,0,0,0
"0561 Åtvidaberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","bensin",26,27,47,25,40,35,30,25,26,36,27,30
"0562 Finspång","diesel",2,7,9,5,6,6,6,5,6,9,10,9
"0562 Finspång","el",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","etanol/etanol flexifuel",3,0,8,4,6,3,3,2,1,1,8,2
"0562 Finspång","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0562 Finspång","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","bensin",11,6,7,9,11,5,8,10,8,12,12,5
"0563 Valdemarsvik","diesel",4,4,2,6,3,5,5,5,0,4,3,4
"0563 Valdemarsvik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","etanol/etanol flexifuel",0,0,1,0,1,0,0,1,0,0,0,0
"0563 Valdemarsvik","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0563 Valdemarsvik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","bensin",213,214,289,366,408,368,244,248,268,239,240,205
"0580 Linköping","diesel",54,43,89,64,80,106,68,93,65,93,109,114
"0580 Linköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","elhybrid",6,3,1,12,6,14,12,4,14,1,4,2
"0580 Linköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","etanol/etanol flexifuel",34,18,48,35,47,54,31,37,51,24,57,38
"0580 Linköping","gas/gas flexifuel",17,8,8,8,11,4,2,7,12,8,7,13
"0580 Linköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","bensin",187,195,260,259,316,274,204,242,245,249,216,191
"0581 Norrköping","diesel",25,43,53,41,49,65,56,55,51,63,67,84
"0581 Norrköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","elhybrid",1,0,2,1,0,0,1,5,6,1,3,0
"0581 Norrköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","etanol/etanol flexifuel",23,30,32,23,40,28,22,37,30,21,63,15
"0581 Norrköping","gas/gas flexifuel",3,0,0,1,0,2,2,1,3,0,3,3
"0581 Norrköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","bensin",14,17,26,21,23,31,19,18,25,14,17,20
"0582 Söderköping","diesel",5,7,6,5,6,6,4,5,6,6,4,8
"0582 Söderköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","elhybrid",0,0,0,0,0,0,0,0,0,0,0,2
"0582 Söderköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","etanol/etanol flexifuel",0,1,0,1,1,2,0,0,1,2,2,0
"0582 Söderköping","gas/gas flexifuel",1,0,0,0,1,0,0,0,0,0,0,0
"0582 Söderköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","bensin",53,51,86,90,83,77,65,55,79,71,81,51
"0583 Motala","diesel",18,13,22,31,21,21,16,14,23,35,32,27
"0583 Motala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","elhybrid",0,1,2,1,1,2,0,0,1,0,1,4
"0583 Motala","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","etanol/etanol flexifuel",3,11,19,9,6,9,4,16,10,5,6,13
"0583 Motala","gas/gas flexifuel",0,1,1,3,1,3,4,3,3,0,1,1
"0583 Motala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","bensin",8,8,7,17,16,8,9,11,13,9,10,5
"0584 Vadstena","diesel",2,4,5,4,5,1,4,1,1,6,3,5
"0584 Vadstena","el",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","elhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0584 Vadstena","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","etanol/etanol flexifuel",0,0,3,0,1,0,0,0,0,0,2,1
"0584 Vadstena","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","bensin",16,19,24,34,36,44,35,31,34,35,29,21
"0586 Mjölby","diesel",5,4,8,8,10,9,3,6,33,7,7,9
"0586 Mjölby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","elhybrid",0,0,0,0,0,0,0,0,0,2,1,0
"0586 Mjölby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","etanol/etanol flexifuel",1,0,0,1,2,3,1,0,1,0,0,0
"0586 Mjölby","gas/gas flexifuel",0,2,0,1,0,0,0,1,0,0,1,0
"0586 Mjölby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","bensin",6,3,4,10,5,6,6,2,4,7,3,5
"0604 Aneby","diesel",0,1,6,6,2,2,1,2,2,2,2,5
"0604 Aneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","etanol/etanol flexifuel",0,0,0,0,1,1,1,0,0,0,2,0
"0604 Aneby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","bensin",24,5,19,20,18,14,14,10,8,11,17,15
"0617 Gnosjö","diesel",1,1,9,9,3,8,2,4,6,9,11,7
"0617 Gnosjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","etanol/etanol flexifuel",0,0,0,0,1,1,1,1,1,0,0,1
"0617 Gnosjö","gas/gas flexifuel",0,2,0,3,1,0,1,0,0,0,0,1
"0617 Gnosjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","bensin",7,6,5,10,10,11,8,6,5,7,5,4
"0642 Mullsjö","diesel",1,0,0,2,3,5,1,2,3,4,3,4
"0642 Mullsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"0642 Mullsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","etanol/etanol flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0642 Mullsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","bensin",20,24,28,47,37,36,19,21,33,35,24,12
"0643 Habo","diesel",4,3,4,11,3,4,4,6,4,3,4,9
"0643 Habo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","elhybrid",0,0,0,0,0,0,0,0,0,2,0,1
"0643 Habo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","etanol/etanol flexifuel",0,1,1,1,1,0,0,2,1,0,0,0
