"region","drivmedel","2011M01","2011M02","2011M03","2011M04","2011M05","2011M06","2011M07","2011M08","2011M09","2011M10","2011M11","2011M12"
"0181 Södertälje","elhybrid",4,4,2,0,0,2,2,2,0,1,4,2
"0181 Södertälje","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0181 Södertälje","etanol/etanol flexifuel",9,2,8,7,10,10,6,5,5,6,7,4
"0181 Södertälje","gas/gas flexifuel",2,0,2,6,13,8,1,4,8,4,3,4
"0181 Södertälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","bensin",81,99,116,131,127,104,96,80,89,91,86,75
"0182 Nacka","diesel",152,175,202,275,272,254,197,218,196,215,242,271
"0182 Nacka","el",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","elhybrid",2,4,12,12,12,9,4,3,3,2,4,8
"0182 Nacka","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","etanol/etanol flexifuel",37,12,24,22,34,24,9,15,21,15,15,26
"0182 Nacka","gas/gas flexifuel",16,16,20,30,21,19,14,15,31,28,19,23
"0182 Nacka","övriga bränslen",0,0,0,0,0,0,0,0,1,0,0,0
"0183 Sundbyberg","bensin",29,23,66,39,23,38,19,27,38,21,17,53
"0183 Sundbyberg","diesel",29,10,35,25,33,25,20,19,19,18,22,42
"0183 Sundbyberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","elhybrid",11,2,16,6,1,0,1,5,11,1,1,10
"0183 Sundbyberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","etanol/etanol flexifuel",0,1,1,3,2,0,1,2,1,2,3,0
"0183 Sundbyberg","gas/gas flexifuel",0,1,1,2,7,3,1,5,3,7,2,2
"0183 Sundbyberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","bensin",78,78,109,150,205,240,64,86,111,92,105,101
"0184 Solna","diesel",364,389,528,481,603,651,362,465,669,457,657,610
"0184 Solna","el",0,0,0,0,0,1,0,1,0,0,0,0
"0184 Solna","elhybrid",8,10,5,19,11,3,2,10,1,3,11,7
"0184 Solna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0184 Solna","etanol/etanol flexifuel",15,175,68,51,55,70,26,23,68,95,60,41
"0184 Solna","gas/gas flexifuel",1,7,15,16,17,6,13,18,44,31,24,20
"0184 Solna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","bensin",12,20,29,43,48,36,25,34,37,26,35,20
"0186 Lidingö","diesel",26,34,43,46,61,66,36,34,24,35,44,49
"0186 Lidingö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","elhybrid",0,1,3,0,2,4,0,1,2,1,2,1
"0186 Lidingö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","etanol/etanol flexifuel",6,4,3,2,4,2,5,9,2,2,1,1
"0186 Lidingö","gas/gas flexifuel",0,0,4,4,0,2,2,0,2,1,2,3
"0186 Lidingö","övriga bränslen",0,0,0,1,0,0,0,0,0,0,0,0
"0187 Vaxholm","bensin",6,9,12,12,12,8,10,13,4,8,11,13
"0187 Vaxholm","diesel",11,6,6,12,9,10,8,11,7,9,18,11
"0187 Vaxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","elhybrid",1,1,0,2,1,1,1,0,2,0,1,0
"0187 Vaxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,1,0,1,0,0
"0187 Vaxholm","gas/gas flexifuel",0,0,1,0,1,0,0,2,0,0,0,0
"0187 Vaxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","bensin",48,41,61,80,71,52,42,47,53,60,61,61
"0188 Norrtälje","diesel",63,68,98,106,103,105,103,93,77,101,108,92
"0188 Norrtälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","elhybrid",3,2,0,1,2,1,0,1,2,0,1,1
"0188 Norrtälje","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","etanol/etanol flexifuel",3,2,2,4,6,3,10,9,5,10,11,9
"0188 Norrtälje","gas/gas flexifuel",1,0,1,1,1,2,1,5,3,2,0,0
"0188 Norrtälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","bensin",10,21,27,34,30,32,20,31,29,29,34,42
"0191 Sigtuna","diesel",23,25,38,43,46,39,29,35,26,27,38,41
"0191 Sigtuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","elhybrid",0,0,1,0,2,0,0,0,0,1,0,0
"0191 Sigtuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","etanol/etanol flexifuel",1,2,3,4,6,3,3,2,3,3,1,1
"0191 Sigtuna","gas/gas flexifuel",3,0,0,1,4,2,1,3,1,1,2,3
"0191 Sigtuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","bensin",11,12,21,12,22,21,16,18,13,8,7,13
"0192 Nynäshamn","diesel",8,10,13,25,35,18,21,24,16,17,19,16
"0192 Nynäshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","elhybrid",0,0,1,1,0,0,0,1,0,0,1,0
"0192 Nynäshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","etanol/etanol flexifuel",0,0,0,1,0,1,2,1,0,0,0,0
"0192 Nynäshamn","gas/gas flexifuel",1,0,0,0,2,1,0,0,0,0,2,0
"0192 Nynäshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","bensin",7,7,20,30,19,16,10,9,6,10,17,14
"0305 Håbo","diesel",15,10,19,34,28,23,20,20,17,12,13,26
"0305 Håbo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","elhybrid",1,0,0,0,0,0,0,1,0,0,0,0
"0305 Håbo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","etanol/etanol flexifuel",0,0,1,0,3,0,0,0,0,0,2,2
"0305 Håbo","gas/gas flexifuel",0,0,1,1,1,1,0,0,0,1,1,0
"0305 Håbo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","bensin",1,7,4,2,4,3,4,0,3,1,2,4
"0319 Älvkarleby","diesel",2,4,10,6,6,9,7,4,5,12,5,2
"0319 Älvkarleby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","etanol/etanol flexifuel",0,0,1,0,1,0,1,1,0,0,1,0
"0319 Älvkarleby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","bensin",17,11,13,11,14,14,5,10,10,4,11,6
"0330 Knivsta","diesel",17,8,14,14,14,11,19,16,15,19,20,12
"0330 Knivsta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","elhybrid",0,0,0,0,1,0,0,0,0,0,0,0
"0330 Knivsta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","etanol/etanol flexifuel",0,2,0,1,0,0,0,0,1,0,0,0
"0330 Knivsta","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"0330 Knivsta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","bensin",2,3,8,6,9,11,7,7,11,3,3,3
"0331 Heby","diesel",9,7,15,14,13,12,13,8,11,4,11,7
"0331 Heby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,1,0,0
"0331 Heby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","bensin",6,6,7,11,8,8,5,6,5,7,4,2
"0360 Tierp","diesel",16,15,15,20,25,22,9,12,15,12,10,8
"0360 Tierp","el",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","etanol/etanol flexifuel",0,0,0,0,1,0,1,0,1,0,0,0
"0360 Tierp","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,0,0,0
"0360 Tierp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","bensin",116,125,160,220,199,210,108,121,146,107,152,135
"0380 Uppsala","diesel",222,265,314,382,367,394,257,279,315,283,317,362
"0380 Uppsala","el",0,1,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","elhybrid",6,8,6,3,2,3,3,3,1,3,4,3
"0380 Uppsala","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","etanol/etanol flexifuel",11,9,14,24,18,39,21,24,27,28,25,6
"0380 Uppsala","gas/gas flexifuel",4,2,2,6,10,7,3,5,7,7,5,6
"0380 Uppsala","övriga bränslen",0,0,0,0,0,0,0,0,1,0,0,0
"0381 Enköping","bensin",25,41,52,71,48,60,37,40,76,49,30,23
"0381 Enköping","diesel",63,77,92,84,95,80,78,112,77,80,87,84
"0381 Enköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","elhybrid",0,0,1,2,2,0,0,1,2,2,0,0
"0381 Enköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0381 Enköping","etanol/etanol flexifuel",1,10,9,10,3,4,8,7,5,2,4,1
"0381 Enköping","gas/gas flexifuel",0,1,4,5,0,4,0,5,3,0,2,2
"0381 Enköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","bensin",4,15,12,12,10,23,17,17,24,15,11,15
"0382 Östhammar","diesel",13,12,28,27,29,40,19,19,31,20,24,19
"0382 Östhammar","el",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"0382 Östhammar","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","etanol/etanol flexifuel",0,2,0,0,1,0,0,1,0,1,0,1
"0382 Östhammar","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","bensin",5,5,9,4,10,6,3,6,6,3,6,3
"0428 Vingåker","diesel",9,6,7,8,12,9,3,7,5,8,5,3
"0428 Vingåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","etanol/etanol flexifuel",1,1,0,0,0,0,0,1,0,0,0,21
"0428 Vingåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","bensin",11,4,14,5,8,10,4,11,3,10,6,3
"0461 Gnesta","diesel",8,5,13,12,6,8,4,12,7,2,5,7
"0461 Gnesta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","elhybrid",0,0,0,0,0,0,0,0,1,0,0,1
"0461 Gnesta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","etanol/etanol flexifuel",0,0,1,0,1,0,3,0,1,0,0,0
"0461 Gnesta","gas/gas flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0461 Gnesta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","bensin",40,45,76,54,70,62,51,65,63,60,49,50
"0480 Nyköping","diesel",98,103,114,94,125,85,102,112,122,113,119,165
"0480 Nyköping","el",0,0,0,0,1,0,0,0,0,0,0,0
"0480 Nyköping","elhybrid",1,1,0,2,3,0,0,1,0,1,1,0
"0480 Nyköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","etanol/etanol flexifuel",5,4,2,7,6,15,16,6,10,8,9,1
"0480 Nyköping","gas/gas flexifuel",2,2,1,4,6,1,4,5,1,1,1,1
"0480 Nyköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","bensin",5,4,8,6,8,9,2,6,7,7,13,9
"0481 Oxelösund","diesel",4,5,4,10,7,8,9,13,9,8,6,5
"0481 Oxelösund","el",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","elhybrid",0,0,0,1,0,0,0,0,0,0,0,0
"0481 Oxelösund","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","etanol/etanol flexifuel",0,0,1,0,0,0,1,1,0,1,1,0
"0481 Oxelösund","gas/gas flexifuel",0,0,0,0,1,0,0,0,0,1,0,0
"0481 Oxelösund","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","bensin",8,7,11,13,7,10,4,11,14,12,13,6
"0482 Flen","diesel",8,13,18,12,18,20,14,10,13,11,11,16
"0482 Flen","el",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","elhybrid",0,0,0,1,1,0,0,0,0,0,0,0
"0482 Flen","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","etanol/etanol flexifuel",0,0,0,2,0,2,1,0,2,2,1,2
"0482 Flen","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","bensin",29,15,28,34,34,27,30,31,27,39,30,20
"0483 Katrineholm","diesel",31,44,71,58,61,43,54,41,60,61,50,27
"0483 Katrineholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","elhybrid",0,0,2,0,2,0,0,0,0,0,0,1
"0483 Katrineholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","etanol/etanol flexifuel",0,1,3,2,3,6,4,8,15,9,8,1
"0483 Katrineholm","gas/gas flexifuel",1,2,6,1,4,2,1,4,11,8,3,3
"0483 Katrineholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","bensin",67,87,82,99,102,93,54,80,70,76,87,56
"0484 Eskilstuna","diesel",99,92,129,160,155,155,103,164,125,115,123,93
"0484 Eskilstuna","el",0,0,0,1,0,0,0,0,0,0,0,0
"0484 Eskilstuna","elhybrid",0,2,7,5,11,1,0,6,4,2,4,1
"0484 Eskilstuna","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","etanol/etanol flexifuel",7,9,8,12,7,15,5,12,7,5,7,8
"0484 Eskilstuna","gas/gas flexifuel",2,1,1,6,5,3,2,5,5,6,8,2
"0484 Eskilstuna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","bensin",32,29,44,50,52,41,36,50,37,47,36,37
"0486 Strängnäs","diesel",42,34,45,53,56,38,29,33,52,27,33,31
"0486 Strängnäs","el",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","elhybrid",1,1,5,3,1,1,0,0,1,1,1,3
"0486 Strängnäs","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0486 Strängnäs","etanol/etanol flexifuel",0,1,2,1,2,1,2,2,1,1,2,1
"0486 Strängnäs","gas/gas flexifuel",1,0,2,2,1,2,0,1,4,0,0,0
"0486 Strängnäs","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","bensin",6,6,7,13,13,7,4,8,8,7,11,14
"0488 Trosa","diesel",6,10,16,11,14,14,16,15,9,10,10,12
"0488 Trosa","el",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","elhybrid",0,1,0,1,0,0,1,2,0,0,0,0
"0488 Trosa","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","etanol/etanol flexifuel",0,0,1,0,0,0,0,0,0,1,0,0
"0488 Trosa","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","bensin",1,1,1,4,4,3,0,9,3,4,0,1
"0509 Ödeshög","diesel",5,5,6,3,6,2,4,5,4,3,4,0
"0509 Ödeshög","el",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","etanol/etanol flexifuel",0,1,0,0,0,0,0,0,0,0,0,1
"0509 Ödeshög","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","bensin",1,2,0,1,1,1,1,2,4,3,1,3
"0512 Ydre","diesel",5,3,3,4,6,1,4,5,5,5,5,4
"0512 Ydre","el",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","etanol/etanol flexifuel",0,1,0,0,0,0,0,0,0,0,1,0
"0512 Ydre","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","bensin",7,13,16,23,13,13,14,10,13,14,19,9
"0513 Kinda","diesel",16,12,20,24,16,21,12,12,13,22,8,14
"0513 Kinda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","elhybrid",0,0,0,0,1,0,0,0,0,0,0,0
"0513 Kinda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","etanol/etanol flexifuel",1,1,2,3,1,0,3,3,0,0,0,1
"0513 Kinda","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0513 Kinda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","bensin",2,0,7,4,4,4,3,3,3,3,3,2
"0560 Boxholm","diesel",4,6,7,5,7,2,6,8,3,2,1,3
"0560 Boxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,1,1,0,2,1
"0560 Boxholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","bensin",3,5,7,11,7,8,3,4,5,6,4,2
"0561 Åtvidaberg","diesel",15,10,14,21,14,9,8,9,15,12,8,10
"0561 Åtvidaberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","etanol/etanol flexifuel",0,0,0,1,0,0,0,0,3,0,0,2
"0561 Åtvidaberg","gas/gas flexifuel",0,1,1,0,0,0,0,1,0,2,0,1
"0561 Åtvidaberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","bensin",12,7,12,11,22,22,10,15,12,12,7,12
"0562 Finspång","diesel",14,18,14,17,18,21,17,17,30,21,20,19
"0562 Finspång","el",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","elhybrid",0,0,0,1,0,1,0,0,0,0,0,0
"0562 Finspång","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","etanol/etanol flexifuel",3,1,0,4,5,2,1,2,2,4,3,2
"0562 Finspång","gas/gas flexifuel",0,0,0,1,0,0,0,0,0,0,0,0
"0562 Finspång","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","bensin",2,3,6,5,4,7,0,4,8,3,6,3
"0563 Valdemarsvik","diesel",6,4,6,9,8,6,7,4,10,7,9,4
"0563 Valdemarsvik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","etanol/etanol flexifuel",0,1,0,1,0,0,1,0,0,1,2,1
"0563 Valdemarsvik","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","bensin",125,100,177,184,148,157,120,145,134,116,144,116
"0580 Linköping","diesel",195,183,251,284,353,278,183,294,327,274,333,271
"0580 Linköping","el",0,0,0,1,0,0,0,0,0,0,0,0
"0580 Linköping","elhybrid",6,6,8,6,6,7,4,6,7,3,4,6
"0580 Linköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","etanol/etanol flexifuel",10,9,14,11,22,17,19,25,19,28,18,11
"0580 Linköping","gas/gas flexifuel",13,9,20,16,19,14,8,12,38,23,28,15
"0580 Linköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","bensin",99,93,137,149,138,126,93,130,100,132,106,92
"0581 Norrköping","diesel",150,154,217,216,245,268,123,175,214,259,186,195
"0581 Norrköping","el",0,0,0,0,0,0,0,0,0,0,1,0
"0581 Norrköping","elhybrid",2,1,1,2,2,2,1,1,0,1,1,1
"0581 Norrköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0581 Norrköping","etanol/etanol flexifuel",5,7,15,20,16,16,16,14,14,19,9,14
"0581 Norrköping","gas/gas flexifuel",3,2,7,2,4,2,2,6,9,5,3,5
"0581 Norrköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","bensin",1,5,9,7,12,7,7,7,8,8,8,10
"0582 Söderköping","diesel",13,8,18,20,25,19,18,13,9,17,16,10
"0582 Söderköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0582 Söderköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","etanol/etanol flexifuel",0,0,0,0,4,0,1,3,0,3,1,3
"0582 Söderköping","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","bensin",29,36,36,59,42,34,45,43,49,51,40,28
"0583 Motala","diesel",50,84,99,66,90,65,65,46,81,80,45,54
"0583 Motala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","elhybrid",1,1,0,1,0,0,0,0,0,0,0,1
"0583 Motala","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","etanol/etanol flexifuel",11,2,6,4,15,9,13,4,12,9,10,7
"0583 Motala","gas/gas flexifuel",1,5,2,2,0,0,0,1,0,1,0,1
"0583 Motala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","bensin",2,3,2,5,3,6,2,5,3,7,4,3
"0584 Vadstena","diesel",9,13,7,10,11,7,4,7,9,15,5,8
"0584 Vadstena","el",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","etanol/etanol flexifuel",1,1,0,1,0,1,1,0,3,1,0,0
"0584 Vadstena","gas/gas flexifuel",0,0,0,0,0,2,0,1,0,0,0,0
"0584 Vadstena","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","bensin",22,13,26,20,30,28,26,18,29,21,20,27
"0586 Mjölby","diesel",15,41,50,33,34,47,26,27,35,29,29,27
"0586 Mjölby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","elhybrid",3,1,1,0,0,0,0,1,0,0,0,0
"0586 Mjölby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","etanol/etanol flexifuel",0,0,2,2,3,3,2,1,2,3,3,1
"0586 Mjölby","gas/gas flexifuel",0,2,0,1,0,0,0,1,1,0,0,3
"0586 Mjölby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","bensin",1,1,3,2,4,1,1,8,0,0,4,3
"0604 Aneby","diesel",3,7,7,3,4,3,2,1,4,6,2,5
"0604 Aneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0604 Aneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,1,0,0,0
"0604 Aneby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","bensin",2,1,3,10,13,7,7,2,6,6,4,3
"0617 Gnosjö","diesel",8,13,19,15,9,18,19,4,12,8,12,11
"0617 Gnosjö","el",0,0,1,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","elhybrid",0,0,0,1,0,0,0,0,0,0,0,0
"0617 Gnosjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","etanol/etanol flexifuel",0,1,0,0,1,0,0,0,3,0,0,0
"0617 Gnosjö","gas/gas flexifuel",0,0,0,1,1,0,0,2,0,0,0,0
"0617 Gnosjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","bensin",3,2,3,5,7,6,3,5,3,1,4,4
"0642 Mullsjö","diesel",4,7,4,8,9,12,3,3,1,5,5,7
"0642 Mullsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","elhybrid",0,0,0,0,0,0,0,0,0,0,1,0
"0642 Mullsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","etanol/etanol flexifuel",0,0,0,0,0,1,0,0,0,1,0,0
"0642 Mullsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","bensin",19,7,29,20,26,18,18,21,23,8,16,24
"0643 Habo","diesel",8,11,14,17,15,15,12,17,6,14,9,12
"0643 Habo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","elhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0643 Habo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","etanol/etanol flexifuel",2,0,0,0,0,1,0,1,2,1,0,0
