"region","drivmedel","2012M01","2012M02","2012M03","2012M04","2012M05","2012M06","2012M07","2012M08","2012M09","2012M10","2012M11","2012M12"
"0181 Södertälje","elhybrid",4,2,4,4,5,2,2,3,6,5,9,3
"0181 Södertälje","laddhybrid",0,0,0,0,1,0,0,0,2,0,0,0
"0181 Södertälje","etanol/etanol flexifuel",6,6,7,16,15,7,3,2,4,1,2,4
"0181 Södertälje","gas/gas flexifuel",4,3,4,2,2,0,6,3,1,4,1,0
"0181 Södertälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0182 Nacka","bensin",58,56,73,100,95,91,81,72,62,73,102,76
"0182 Nacka","diesel",204,216,372,258,261,292,216,239,199,265,298,245
"0182 Nacka","el",0,0,0,0,1,0,0,0,0,0,0,0
"0182 Nacka","elhybrid",4,3,2,0,3,6,3,0,6,9,7,5
"0182 Nacka","laddhybrid",0,0,0,0,0,2,3,0,4,5,8,4
"0182 Nacka","etanol/etanol flexifuel",21,14,20,7,13,15,4,7,14,7,5,22
"0182 Nacka","gas/gas flexifuel",25,23,37,20,22,17,16,16,18,30,7,10
"0182 Nacka","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","bensin",28,10,30,20,27,39,24,22,28,22,31,37
"0183 Sundbyberg","diesel",25,22,33,21,27,28,14,15,22,34,40,41
"0183 Sundbyberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0183 Sundbyberg","elhybrid",2,2,6,0,28,9,2,5,3,8,10,27
"0183 Sundbyberg","laddhybrid",0,0,0,0,0,0,11,0,0,1,4,5
"0183 Sundbyberg","etanol/etanol flexifuel",2,1,0,0,0,1,0,0,0,1,0,0
"0183 Sundbyberg","gas/gas flexifuel",2,4,0,2,2,0,0,0,2,2,2,0
"0183 Sundbyberg","övriga bränslen",0,0,1,0,0,0,0,0,0,0,0,0
"0184 Solna","bensin",119,104,166,154,152,79,94,52,61,64,73,63
"0184 Solna","diesel",433,418,580,603,657,669,310,359,293,365,412,574
"0184 Solna","el",0,0,0,1,0,0,0,0,0,0,0,0
"0184 Solna","elhybrid",3,2,3,1,2,2,5,2,7,11,9,5
"0184 Solna","laddhybrid",0,0,0,0,1,1,1,0,2,2,0,1
"0184 Solna","etanol/etanol flexifuel",21,13,17,17,21,15,20,10,11,12,6,14
"0184 Solna","gas/gas flexifuel",23,15,19,19,5,7,9,12,11,15,12,10
"0184 Solna","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0186 Lidingö","bensin",26,24,23,29,39,41,29,25,24,30,30,24
"0186 Lidingö","diesel",30,31,53,31,44,56,23,13,34,41,41,21
"0186 Lidingö","el",0,0,0,0,0,1,0,0,0,0,0,0
"0186 Lidingö","elhybrid",2,0,0,3,0,3,1,1,2,3,1,4
"0186 Lidingö","laddhybrid",0,0,0,1,0,0,0,0,0,1,0,0
"0186 Lidingö","etanol/etanol flexifuel",1,1,0,0,1,0,0,1,0,0,0,1
"0186 Lidingö","gas/gas flexifuel",0,4,0,1,0,0,0,0,0,1,0,0
"0186 Lidingö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","bensin",4,12,7,5,8,9,7,12,12,4,10,11
"0187 Vaxholm","diesel",11,11,12,10,6,6,5,5,12,5,8,11
"0187 Vaxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","elhybrid",0,0,0,0,0,0,0,0,2,2,0,2
"0187 Vaxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0187 Vaxholm","etanol/etanol flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0187 Vaxholm","gas/gas flexifuel",0,0,0,0,0,0,2,0,0,0,0,0
"0187 Vaxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","bensin",47,33,72,48,66,58,66,56,55,42,40,44
"0188 Norrtälje","diesel",118,80,116,113,113,95,71,92,71,100,100,98
"0188 Norrtälje","el",0,0,0,0,0,0,0,0,0,0,0,0
"0188 Norrtälje","elhybrid",0,1,1,2,0,0,3,2,2,0,6,3
"0188 Norrtälje","laddhybrid",0,0,0,0,0,0,1,0,1,0,2,0
"0188 Norrtälje","etanol/etanol flexifuel",2,1,0,1,3,2,3,1,1,4,2,2
"0188 Norrtälje","gas/gas flexifuel",0,6,3,1,0,1,1,0,2,0,0,1
"0188 Norrtälje","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","bensin",14,23,24,26,28,29,22,30,17,26,25,16
"0191 Sigtuna","diesel",28,37,43,32,26,37,25,45,14,28,31,27
"0191 Sigtuna","el",0,0,0,0,0,0,0,0,0,0,0,0
"0191 Sigtuna","elhybrid",1,0,1,1,2,0,0,1,1,1,1,2
"0191 Sigtuna","laddhybrid",0,0,0,0,0,0,0,0,2,0,0,0
"0191 Sigtuna","etanol/etanol flexifuel",1,1,0,0,1,1,0,0,2,1,0,0
"0191 Sigtuna","gas/gas flexifuel",0,1,1,1,0,0,1,0,1,2,0,1
"0191 Sigtuna","övriga bränslen",1,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","bensin",3,14,19,8,16,15,7,13,13,16,12,11
"0192 Nynäshamn","diesel",12,14,19,16,20,17,17,13,12,26,19,10
"0192 Nynäshamn","el",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","elhybrid",0,0,0,1,0,0,0,1,0,2,1,0
"0192 Nynäshamn","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0192 Nynäshamn","gas/gas flexifuel",0,1,1,0,0,0,0,0,0,1,0,0
"0192 Nynäshamn","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","bensin",4,8,8,16,8,19,15,16,7,13,7,9
"0305 Håbo","diesel",20,9,25,21,19,18,10,21,17,22,19,13
"0305 Håbo","el",0,0,0,2,0,0,0,0,0,0,0,0
"0305 Håbo","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0305 Håbo","etanol/etanol flexifuel",3,0,1,0,1,0,1,0,0,0,0,0
"0305 Håbo","gas/gas flexifuel",2,0,0,0,1,0,0,0,1,0,0,0
"0305 Håbo","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","bensin",5,1,5,5,4,1,3,6,6,3,0,5
"0319 Älvkarleby","diesel",7,9,13,2,5,7,5,8,2,10,8,4
"0319 Älvkarleby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","etanol/etanol flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0319 Älvkarleby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0319 Älvkarleby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","bensin",6,6,9,10,12,5,8,10,5,8,17,6
"0330 Knivsta","diesel",15,9,29,14,15,19,11,14,11,14,13,12
"0330 Knivsta","el",0,0,0,1,0,0,0,0,0,0,0,0
"0330 Knivsta","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0330 Knivsta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0330 Knivsta","etanol/etanol flexifuel",0,0,1,1,1,1,1,0,0,0,0,0
"0330 Knivsta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,1,0,0
"0330 Knivsta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","bensin",2,4,3,7,6,8,4,8,6,6,4,5
"0331 Heby","diesel",5,9,8,16,26,14,12,16,11,8,13,11
"0331 Heby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","elhybrid",0,0,1,0,0,0,0,0,0,0,0,0
"0331 Heby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","etanol/etanol flexifuel",0,0,0,0,0,0,1,1,0,0,0,0
"0331 Heby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0331 Heby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","bensin",5,6,1,2,5,10,4,6,2,5,7,2
"0360 Tierp","diesel",8,9,10,8,9,16,13,5,10,8,14,12
"0360 Tierp","el",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","etanol/etanol flexifuel",0,0,0,0,0,1,0,0,0,0,0,0
"0360 Tierp","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0360 Tierp","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0380 Uppsala","bensin",98,94,203,128,199,191,134,133,166,156,203,153
"0380 Uppsala","diesel",252,284,401,322,402,335,243,308,409,445,428,454
"0380 Uppsala","el",0,1,0,1,0,0,0,0,1,0,0,0
"0380 Uppsala","elhybrid",1,0,1,4,2,0,6,10,7,20,8,3
"0380 Uppsala","laddhybrid",0,0,0,1,0,1,1,2,5,5,2,0
"0380 Uppsala","etanol/etanol flexifuel",18,7,6,12,15,7,8,10,14,10,9,12
"0380 Uppsala","gas/gas flexifuel",2,6,7,7,9,5,6,9,4,16,8,6
"0380 Uppsala","övriga bränslen",0,0,0,0,0,0,1,0,0,0,0,0
"0381 Enköping","bensin",37,30,44,31,49,38,35,40,19,38,74,53
"0381 Enköping","diesel",59,104,102,86,91,133,95,63,110,84,71,96
"0381 Enköping","el",0,0,0,1,0,0,0,0,0,0,0,0
"0381 Enköping","elhybrid",0,0,1,0,0,0,3,1,1,1,1,1
"0381 Enköping","laddhybrid",0,0,0,0,0,0,1,1,0,0,0,0
"0381 Enköping","etanol/etanol flexifuel",2,0,4,1,3,1,2,1,0,1,0,0
"0381 Enköping","gas/gas flexifuel",2,1,0,1,1,0,1,2,1,2,1,1
"0381 Enköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","bensin",8,8,12,16,7,28,11,9,5,11,14,4
"0382 Östhammar","diesel",16,24,19,27,30,24,24,17,18,31,18,31
"0382 Östhammar","el",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","etanol/etanol flexifuel",0,0,0,0,0,1,0,0,0,1,0,0
"0382 Östhammar","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0382 Östhammar","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","bensin",6,2,3,3,6,11,4,5,3,3,8,7
"0428 Vingåker","diesel",6,5,6,11,7,8,7,4,4,8,6,15
"0428 Vingåker","el",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0428 Vingåker","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","etanol/etanol flexifuel",0,4,0,0,0,0,0,0,0,0,1,0
"0428 Vingåker","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0428 Vingåker","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","bensin",2,4,8,4,7,5,6,4,4,5,7,7
"0461 Gnesta","diesel",2,5,4,7,11,8,3,11,4,5,3,2
"0461 Gnesta","el",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","elhybrid",0,0,0,0,0,0,0,0,0,0,2,0
"0461 Gnesta","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0461 Gnesta","etanol/etanol flexifuel",0,0,1,1,0,0,0,0,0,0,0,0
"0461 Gnesta","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,1,0
"0461 Gnesta","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","bensin",26,34,57,50,49,48,32,39,41,37,49,52
"0480 Nyköping","diesel",77,79,137,91,135,109,73,86,112,96,101,140
"0480 Nyköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0480 Nyköping","elhybrid",0,0,0,0,0,2,2,1,1,2,1,2
"0480 Nyköping","laddhybrid",0,0,0,0,0,0,1,2,2,0,0,0
"0480 Nyköping","etanol/etanol flexifuel",5,2,5,5,3,2,3,3,5,3,1,1
"0480 Nyköping","gas/gas flexifuel",1,1,2,2,3,1,2,2,0,2,1,1
"0480 Nyköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","bensin",2,4,5,10,8,7,4,3,5,6,6,2
"0481 Oxelösund","diesel",4,4,8,9,10,4,8,7,8,6,5,8
"0481 Oxelösund","el",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0481 Oxelösund","etanol/etanol flexifuel",0,1,0,1,0,0,2,0,0,0,0,1
"0481 Oxelösund","gas/gas flexifuel",0,0,0,0,0,0,0,1,0,0,0,0
"0481 Oxelösund","övriga bränslen",0,0,1,0,0,0,0,0,0,0,0,0
"0482 Flen","bensin",7,6,11,10,8,10,10,8,12,4,9,6
"0482 Flen","diesel",8,10,20,10,23,4,8,8,4,12,11,7
"0482 Flen","el",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","elhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0482 Flen","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","etanol/etanol flexifuel",1,0,0,0,0,0,0,0,0,1,0,0
"0482 Flen","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0482 Flen","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","bensin",21,18,23,29,41,27,25,15,25,25,24,18
"0483 Katrineholm","diesel",25,42,33,42,55,29,43,28,46,49,37,39
"0483 Katrineholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0483 Katrineholm","elhybrid",0,0,0,0,0,2,2,0,1,1,1,0
"0483 Katrineholm","laddhybrid",0,0,0,0,0,0,1,0,2,0,0,0
"0483 Katrineholm","etanol/etanol flexifuel",4,2,1,3,1,2,0,0,1,0,1,1
"0483 Katrineholm","gas/gas flexifuel",9,2,7,0,1,0,2,0,1,1,1,0
"0483 Katrineholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0484 Eskilstuna","bensin",46,57,83,68,80,81,71,52,70,68,65,45
"0484 Eskilstuna","diesel",76,92,158,114,149,122,65,126,108,101,135,137
"0484 Eskilstuna","el",0,0,0,0,0,0,0,1,0,0,0,0
"0484 Eskilstuna","elhybrid",0,0,3,1,0,2,2,3,6,2,8,2
"0484 Eskilstuna","laddhybrid",0,0,0,0,0,0,0,0,1,0,0,0
"0484 Eskilstuna","etanol/etanol flexifuel",1,1,2,1,3,0,2,0,0,2,0,1
"0484 Eskilstuna","gas/gas flexifuel",9,3,6,1,4,0,1,4,3,6,6,1
"0484 Eskilstuna","övriga bränslen",0,0,0,0,1,0,0,0,0,0,0,0
"0486 Strängnäs","bensin",20,29,47,30,39,40,27,26,33,27,26,39
"0486 Strängnäs","diesel",34,28,60,45,41,33,36,41,30,31,44,44
"0486 Strängnäs","el",0,0,0,0,0,0,0,0,0,0,0,1
"0486 Strängnäs","elhybrid",0,1,1,0,0,2,1,1,3,8,3,4
"0486 Strängnäs","laddhybrid",0,0,0,0,0,0,1,0,0,0,1,0
"0486 Strängnäs","etanol/etanol flexifuel",1,0,0,0,1,0,0,0,1,0,0,0
"0486 Strängnäs","gas/gas flexifuel",0,1,2,1,0,1,0,1,0,0,1,0
"0486 Strängnäs","övriga bränslen",0,0,0,0,0,0,1,1,0,0,0,0
"0488 Trosa","bensin",3,4,13,9,6,5,8,13,3,8,8,7
"0488 Trosa","diesel",10,6,17,17,19,15,7,7,12,9,11,7
"0488 Trosa","el",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","elhybrid",0,0,0,0,0,1,0,0,1,0,0,0
"0488 Trosa","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0488 Trosa","etanol/etanol flexifuel",0,0,1,0,2,0,0,0,0,0,0,0
"0488 Trosa","gas/gas flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0488 Trosa","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","bensin",1,3,2,1,5,3,1,3,1,1,2,0
"0509 Ödeshög","diesel",1,2,4,4,4,7,2,6,1,10,3,2
"0509 Ödeshög","el",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0509 Ödeshög","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","bensin",0,1,1,3,3,1,0,3,2,1,3,0
"0512 Ydre","diesel",2,3,4,3,1,6,5,2,4,1,5,1
"0512 Ydre","el",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0512 Ydre","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","bensin",4,3,13,17,12,10,9,8,11,12,15,11
"0513 Kinda","diesel",12,15,23,24,9,10,9,10,18,14,13,15
"0513 Kinda","el",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0513 Kinda","etanol/etanol flexifuel",0,2,0,1,1,0,0,0,2,3,1,2
"0513 Kinda","gas/gas flexifuel",0,0,1,1,0,0,0,0,0,0,0,0
"0513 Kinda","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","bensin",3,1,2,2,3,1,0,2,2,2,2,2
"0560 Boxholm","diesel",1,3,6,7,7,4,2,5,4,2,8,5
"0560 Boxholm","el",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","elhybrid",0,0,0,0,0,0,0,0,0,1,0,0
"0560 Boxholm","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","etanol/etanol flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0560 Boxholm","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","bensin",2,3,2,4,4,6,5,6,7,3,4,5
"0561 Åtvidaberg","diesel",4,7,15,9,5,11,11,15,8,8,7,12
"0561 Åtvidaberg","el",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","etanol/etanol flexifuel",0,0,2,2,1,2,1,1,0,0,0,0
"0561 Åtvidaberg","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0561 Åtvidaberg","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","bensin",8,8,17,13,15,12,7,9,15,5,10,17
"0562 Finspång","diesel",20,11,21,17,17,17,16,10,9,27,17,23
"0562 Finspång","el",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","elhybrid",0,0,0,0,0,0,0,0,0,0,2,0
"0562 Finspång","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0562 Finspång","etanol/etanol flexifuel",2,0,5,1,2,7,0,1,2,3,2,3
"0562 Finspång","gas/gas flexifuel",0,0,0,0,3,0,0,1,0,0,0,1
"0562 Finspång","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","bensin",2,2,4,5,6,1,2,0,0,7,6,1
"0563 Valdemarsvik","diesel",2,5,13,4,9,3,4,8,5,8,9,9
"0563 Valdemarsvik","el",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0563 Valdemarsvik","etanol/etanol flexifuel",0,0,1,1,1,1,0,0,0,2,0,0
"0563 Valdemarsvik","gas/gas flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0563 Valdemarsvik","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0580 Linköping","bensin",104,101,151,143,118,142,115,142,152,123,161,158
"0580 Linköping","diesel",216,219,294,279,251,266,179,243,285,205,227,282
"0580 Linköping","el",0,2,0,0,0,0,0,0,0,0,1,0
"0580 Linköping","elhybrid",1,2,2,0,3,6,8,10,7,5,3,9
"0580 Linköping","laddhybrid",0,0,0,1,1,1,3,5,7,1,3,3
"0580 Linköping","etanol/etanol flexifuel",7,6,13,12,5,11,4,15,3,4,9,1
"0580 Linköping","gas/gas flexifuel",14,14,32,23,13,9,16,16,21,20,17,21
"0580 Linköping","övriga bränslen",0,0,0,0,0,0,0,0,0,1,0,0
"0581 Norrköping","bensin",70,80,121,97,111,114,76,97,97,122,112,82
"0581 Norrköping","diesel",158,170,259,195,233,194,169,158,221,238,195,245
"0581 Norrköping","el",0,0,0,1,0,0,0,0,0,1,0,0
"0581 Norrköping","elhybrid",0,1,0,0,1,1,2,3,2,2,6,1
"0581 Norrköping","laddhybrid",0,0,0,0,0,0,2,2,2,1,1,1
"0581 Norrköping","etanol/etanol flexifuel",7,6,14,9,5,10,9,3,6,5,1,8
"0581 Norrköping","gas/gas flexifuel",2,3,4,3,3,3,2,2,1,3,3,0
"0581 Norrköping","övriga bränslen",0,0,0,0,0,0,0,0,0,2,0,0
"0582 Söderköping","bensin",4,4,5,11,5,12,7,9,12,6,10,5
"0582 Söderköping","diesel",7,16,12,16,11,11,6,11,8,16,15,19
"0582 Söderköping","el",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","etanol/etanol flexifuel",0,0,3,0,6,3,1,0,2,2,1,1
"0582 Söderköping","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0582 Söderköping","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","bensin",22,21,48,31,33,49,24,27,36,28,27,42
"0583 Motala","diesel",36,41,70,55,71,67,51,58,57,53,42,76
"0583 Motala","el",0,0,0,0,0,0,0,0,0,0,0,0
"0583 Motala","elhybrid",0,0,0,0,0,0,2,0,0,2,2,1
"0583 Motala","laddhybrid",0,0,0,0,0,0,0,1,1,1,0,0
"0583 Motala","etanol/etanol flexifuel",2,2,6,2,3,5,2,0,0,1,1,2
"0583 Motala","gas/gas flexifuel",8,0,2,0,0,11,1,0,1,0,0,0
"0583 Motala","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","bensin",4,4,3,1,6,7,6,0,3,4,4,0
"0584 Vadstena","diesel",8,5,6,11,10,9,7,6,8,7,9,6
"0584 Vadstena","el",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","elhybrid",0,0,0,0,0,0,0,0,0,1,0,0
"0584 Vadstena","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0584 Vadstena","etanol/etanol flexifuel",0,1,0,0,0,0,0,0,0,1,1,0
"0584 Vadstena","gas/gas flexifuel",0,1,0,0,2,0,0,0,0,0,0,0
"0584 Vadstena","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0586 Mjölby","bensin",15,15,28,18,21,27,21,22,18,18,21,21
"0586 Mjölby","diesel",12,16,49,36,38,42,28,25,38,36,31,27
"0586 Mjölby","el",0,0,0,0,0,0,0,0,0,1,0,0
"0586 Mjölby","elhybrid",1,1,0,0,0,0,0,0,0,0,1,2
"0586 Mjölby","laddhybrid",0,0,0,0,0,1,0,0,0,0,0,0
"0586 Mjölby","etanol/etanol flexifuel",1,0,0,3,0,3,0,1,0,0,1,0
"0586 Mjölby","gas/gas flexifuel",0,0,0,0,0,2,1,0,1,3,0,0
"0586 Mjölby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","bensin",2,2,1,1,1,5,1,4,6,1,2,1
"0604 Aneby","diesel",1,5,4,6,6,4,6,1,4,2,1,6
"0604 Aneby","el",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","etanol/etanol flexifuel",0,0,0,0,0,0,1,0,0,0,0,0
"0604 Aneby","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0604 Aneby","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","bensin",5,7,9,9,11,3,1,3,3,6,3,2
"0617 Gnosjö","diesel",8,8,18,20,15,8,9,11,10,5,10,8
"0617 Gnosjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0617 Gnosjö","etanol/etanol flexifuel",0,0,1,0,0,0,0,0,1,0,0,0
"0617 Gnosjö","gas/gas flexifuel",2,10,4,2,0,1,0,0,0,0,0,0
"0617 Gnosjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","bensin",0,3,5,5,2,1,2,5,1,2,1,5
"0642 Mullsjö","diesel",0,3,5,2,5,3,2,2,4,8,9,3
"0642 Mullsjö","el",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","elhybrid",0,0,0,1,0,0,0,0,0,0,0,0
"0642 Mullsjö","laddhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","etanol/etanol flexifuel",0,0,1,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","gas/gas flexifuel",0,0,0,0,0,0,0,0,0,0,0,0
"0642 Mullsjö","övriga bränslen",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","bensin",11,7,29,26,14,20,11,12,25,13,12,15
"0643 Habo","diesel",9,9,9,13,19,16,6,14,12,11,16,15
"0643 Habo","el",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","elhybrid",0,0,0,0,0,0,0,0,0,0,0,0
"0643 Habo","laddhybrid",0,0,0,1,0,0,0,0,1,0,0,0
"0643 Habo","etanol/etanol flexifuel",0,0,0,1,0,0,0,0,1,1,0,0
